Query|Route|Time|Time_KNN|Heap_fetches|Heap_max_size
413972 [5, 2, 4, 1, 2] 5 [1, 4]|Found route: [POIs: (3732, 242308, pub_bar, 8.309046565100212), (2295, 241941, atm_bank, 0.8396644985988818), (3220, 241713, pharmacy, 0.046604954913280025), (350, 241689, coffee_shop, 0.10429282133648896), (2500, 242905, atm_bank, 1.125748194248409), Length: 10.425357034197273, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 496 ms|Time for KNN: 495 ms|Heap fetches: 105|Max heap size: 21
357937 [3, 2, 6, 2, 5] 5 [1, 3]|Found route: [POIs: (2695, 310697, movie_theater, 3.9584201018992626), (2331, 309716, atm_bank, 0.8386073609189074), (4481, 310526, gas_station, 0.7461169781575918), (2422, 309727, atm_bank, 0.7660922928560202), (4090, 309643, pub_bar, 0.08196725041215873), Length: 6.391203984243941, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 978 ms|Time for KNN: 977 ms|Heap fetches: 155|Max heap size: 127
99636 [2, 1, 5, 6, 2] 5 [0, 4]|Found route: [POIs: (2182, 99888, atm_bank, 0.4695361938294337), (882, 99805, coffee_shop, 0.39893823960978403), (4328, 100198, pub_bar, 0.06253279016065982), (4468, 100177, gas_station, 0.3371882152798508), (2539, 100315, atm_bank, 0.14525115284009155), Length: 1.41344659171982, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 761 ms|Time for KNN: 755 ms|Heap fetches: 1050|Max heap size: 365
138839 [3, 4, 4, 4, 3] 5 [1, 3]|Found route: [POIs: (2773, 139144, movie_theater, 1.102879486313073), (3312, 139296, pharmacy, 0.12192400002569247), (3312, 139296, pharmacy, 0.0), (3092, 139312, pharmacy, 0.3634286206070334), (2720, 139158, movie_theater, 0.15800496425591476), Length: 1.7462370712017137, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 116 ms|Time for KNN: 116 ms|Heap fetches: 122|Max heap size: 40
226981 [4, 2, 4, 3, 6] 5 [0, 2]|Found route: [POIs: (3255, 225660, pharmacy, 2.6587249027045314), (2201, 166188, atm_bank, 0.7225754145018888), (3071, 166243, pharmacy, 0.014863262497621403), (2794, 166640, movie_theater, 0.2837106807759448), (4524, 166237, gas_station, 0.24060291803385395), Length: 3.9204771785138397, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 2370 ms|Time for KNN: 2360 ms|Heap fetches: 1208|Max heap size: 592
342571 [4, 2, 5, 4, 3] 5 [0, 3]|Found route: [POIs: (3003, 339430, pharmacy, 0.5595579930806382), (2573, 339209, atm_bank, 0.4205241140420466), (4134, 338244, pub_bar, 1.0124022219331457), (3145, 337755, pharmacy, 0.1862401575704532), (2702, 337770, movie_theater, 0.21877478462405225), Length: 2.3974992712503362, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 1839 ms|Time for KNN: 1829 ms|Heap fetches: 1759|Max heap size: 319
5406 [2, 1, 0, 2, 0] 5 [0, 3]|Found route: [POIs: (2649, 4167, atm_bank, 1.1122638054257918), (1071, 2672, coffee_shop, 0.9206336005843062), (1071, 2672, restaurant, 0.0), (2648, 5391, atm_bank, 1.1036011191999258), (1068, 5340, restaurant, 0.15680227896954477), Length: 3.293300804179568, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 65 ms|Time for KNN: 64 ms|Heap fetches: 46|Max heap size: 19
273506 [4, 6, 0, 4, 3] 5 [0, 3]|Found route: [POIs: (2938, 274880, pharmacy, 0.7255599851876112), (4539, 276224, gas_station, 1.562850603344314), (856, 275461, restaurant, 0.9757074726822276), (3227, 275456, pharmacy, 0.05570571187268056), (2747, 275432, movie_theater, 0.43762390283886765), Length: 3.7574476759257007, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 229 ms|Time for KNN: 228 ms|Heap fetches: 91|Max heap size: 39
62203 [4, 2, 4, 5, 5] 5 [0, 2]|Found route: [POIs: (2987, 61694, pharmacy, 1.8962407233749365), (2461, 61688, atm_bank, 0.25291432642331524), (2993, 61724, pharmacy, 0.19597352859354142), (3976, 62771, pub_bar, 0.31767206051617797), (3976, 62771, pub_bar, 0.0), Length: 2.662800638907971, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 16 ms|Time for KNN: 15 ms|Heap fetches: 12|Max heap size: 10
422103 [5, 2, 4, 5, 2] 5 [1, 4]|Found route: [POIs: (4209, 424110, pub_bar, 1.8640138004347375), (2129, 424149, atm_bank, 0.13226661001137976), (3370, 423150, pharmacy, 0.3087541676973733), (4249, 423150, pub_bar, 0.0), (2617, 423478, atm_bank, 0.4292543261553026), Length: 2.734288904298793, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 101 ms|Time for KNN: 101 ms|Heap fetches: 51|Max heap size: 18
