299474 [3, 1, 3, 4] 4 [0, 2]|Found route: [POIs: (2732, 299338, movie_theater, 0.4663361445952846), (372, 299341, coffee_shop, 0.020509001234674952), (2733, 299338, movie_theater, 0.020509001234674952), (3023, 299268, pharmacy, 0.05977419508141267), Length: 0.5671283421460472, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 12 ms|Time for KNN: 11 ms|Heap fetches: 16|Max heap size: 16
341700 [4, 4, 4, 0] 4 [0, 2]|Found route: [POIs: (2918, 340791, pharmacy, 0.5685664771187271), (2918, 340791, pharmacy, 0.0), (2913, 341712, pharmacy, 0.10361211486111581), (1580, 341713, restaurant, 0.05961896333181632), Length: 0.7317975553116591, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 11 ms|Time for KNN: 11 ms|Heap fetches: 19|Max heap size: 15
191799 [0, 3, 5, 3] 4 [1, 3]|Found route: [POIs: (818, 61586, restaurant, 2.036487273362243), (2797, 57488, movie_theater, 2.1497566893443456), (3454, 57456, pub_bar, 0.15254742343600597), (2782, 56332, movie_theater, 0.06354205223533095), Length: 4.402333438377925, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 121 ms|Time for KNN: 121 ms|Heap fetches: 68|Max heap size: 60
220678 [4, 5, 4, 2] 4 [0, 2]|Found route: [POIs: (2829, 222010, pharmacy, 1.0946969442966086), (3407, 222135, pub_bar, 0.06327360995593231), (2840, 221927, pharmacy, 0.10692749682795616), (2112, 222135, atm_bank, 0.10692749682795616), Length: 1.3718255479084531, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 21 ms|Time for KNN: 20 ms|Heap fetches: 24|Max heap size: 20
20323 [4, 5, 1, 4] 4 [0, 3]|Found route: [POIs: (2967, 20129, pharmacy, 0.8254751408536241), (3511, 20000, pub_bar, 0.38868518358718485), (922, 20001, coffee_shop, 0.12534017710821777), (3248, 20019, pharmacy, 0.0437067574020113), Length: 1.3832072589510382, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 54 ms|Time for KNN: 53 ms|Heap fetches: 34|Max heap size: 30
407674 [0, 6, 0, 2] 4 [0, 2]|Found route: [POIs: (1817, 423150, restaurant, 2.9994723331530206), (4399, 423149, gas_station, 0.22397633978820805), (1781, 424193, restaurant, 0.4670483850406986), (2557, 424130, atm_bank, 0.05353988500386193), Length: 3.7440369429857894, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 125 ms|Time for KNN: 124 ms|Heap fetches: 34|Max heap size: 34
350560 [6, 4, 6, 4] 4 [0, 2]|Found route: [POIs: (4501, 262839, gas_station, 4.412844247694707), (3393, 262899, pharmacy, 0.35900518769949225), (4520, 263170, gas_station, 0.16319188464015094), (3393, 262899, pharmacy, 0.16319188464015094), Length: 5.098233204674501, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 312 ms|Time for KNN: 311 ms|Heap fetches: 64|Max heap size: 52
90515 [6, 1, 1, 1] 4 [1, 3]|Found route: [POIs: (4466, 88997, gas_station, 1.309782077196502), (317, 57718, coffee_shop, 1.093534672205676), (525, 56286, coffee_shop, 0.2474058550228193), (525, 56286, coffee_shop, 0.0), Length: 2.650722604424997, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 11 ms|Time for KNN: 10 ms|Heap fetches: 10|Max heap size: 8
78392 [4, 0, 4, 2] 4 [0, 2]|Found route: [POIs: (3038, 81259, pharmacy, 0.4414375291328456), (263, 81325, restaurant, 0.06826044872864967), (2982, 81237, pharmacy, 0.09803761955560138), (2168, 81237, atm_bank, 0.0), Length: 0.6077355974170967, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 5 ms|Time for KNN: 4 ms|Heap fetches: 10|Max heap size: 6
210074 [2, 1, 2, 4] 4 [0, 2]|Found route: [POIs: (2274, 211510, atm_bank, 2.283210241189651), (1805, 211869, coffee_shop, 0.013787073566640108), (2125, 212515, atm_bank, 1.1777034885755175), (2865, 210398, pharmacy, 1.4071532782304454), Length: 4.881854081562254, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 30 ms|Time for KNN: 30 ms|Heap fetches: 14|Max heap size: 12
147492 [2, 0, 1, 0] 4 [1, 3]|Found route: [POIs: (2242, 147557, atm_bank, 0.3516190384579767), (1958, 147287, restaurant, 0.1478672902737984), (1081, 143752, coffee_shop, 0.12770560316402405), (1081, 143752, restaurant, 0.0), Length: 0.6271919318957991, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 12 ms|Time for KNN: 12 ms|Heap fetches: 23|Max heap size: 13
231403 [5, 4, 5, 4] 4 [0, 2]|Found route: [POIs: (3425, 229785, pub_bar, 1.56780349094493), (3359, 229556, pharmacy, 0.10599390237929573), (3410, 207404, pub_bar, 2.678626686208649), (3192, 207387, pharmacy, 0.09477747677305494), Length: 4.447201556305931, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 131 ms|Time for KNN: 130 ms|Heap fetches: 30|Max heap size: 26
348630 [2, 4, 5, 4] 4 [1, 3]|Found route: [POIs: (2101, 372716, atm_bank, 1.6909695201518846), (3283, 372716, pharmacy, 0.0), (3796, 369054, pub_bar, 0.7035880043600149), (3193, 369047, pharmacy, 0.041358327670155424), Length: 2.4359158521820548, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 33 ms|Time for KNN: 32 ms|Heap fetches: 19|Max heap size: 19
297431 [1, 5, 1, 6] 4 [0, 2]|Found route: [POIs: (559, 297735, coffee_shop, 0.748842458552453), (3579, 302204, pub_bar, 1.538691486672848), (1684, 302298, coffee_shop, 0.15814041676299506), (4504, 300118, gas_station, 0.6348562426142305), Length: 3.080530604602527, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 1151 ms|Time for KNN: 1148 ms|Heap fetches: 917|Max heap size: 917
309000 [1, 4, 4, 4] 4 [1, 3]|Found route: [POIs: (960, 309244, coffee_shop, 0.3886949636022573), (2981, 309068, pharmacy, 0.4880664077484511), (3058, 309776, pharmacy, 0.25787316530424975), (3058, 309776, pharmacy, 0.0), Length: 1.1346345366549582, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 16 ms|Time for KNN: 15 ms|Heap fetches: 18|Max heap size: 10
394665 [1, 5, 2, 5] 4 [1, 3]|Found route: [POIs: (1327, 393489, coffee_shop, 0.5000449003779711), (4180, 395453, pub_bar, 0.9241568039335354), (2586, 395353, atm_bank, 0.6353770807081366), (3456, 335308, pub_bar, 0.3794285101938372), Length: 2.4390072952134805, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 51 ms|Time for KNN: 51 ms|Heap fetches: 34|Max heap size: 34
283166 [1, 5, 1, 5] 4 [0, 2]|Found route: [POIs: (1431, 354456, coffee_shop, 3.3456464705936737), (4217, 278353, pub_bar, 0.3522413316671855), (1231, 278035, coffee_shop, 0.3162984073649667), (4217, 278353, pub_bar, 0.3162984073649667), Length: 4.330484616990792, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 83 ms|Time for KNN: 82 ms|Heap fetches: 51|Max heap size: 45
109866 [5, 1, 3, 1] 4 [1, 3]|Found route: [POIs: (4320, 98915, pub_bar, 3.273143677792973), (926, 98826, coffee_shop, 0.12879353673153518), (2814, 98895, movie_theater, 0.07081075755400822), (1969, 98895, coffee_shop, 0.0), Length: 3.4727479720785164, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 243 ms|Time for KNN: 243 ms|Heap fetches: 66|Max heap size: 64
251139 [0, 1, 2, 0] 4 [0, 3]|Found route: [POIs: (618, 252719, restaurant, 1.895242809872147), (617, 252644, coffee_shop, 0.15364442967195013), (2626, 252725, atm_bank, 0.06991796173316059), (617, 252644, restaurant, 0.06991796173316059), Length: 2.188723163010418, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 35 ms|Time for KNN: 34 ms|Heap fetches: 24|Max heap size: 22
132237 [0, 6, 1, 6] 4 [1, 3]|Found route: [POIs: (953, 132111, restaurant, 0.6952757996001213), (4463, 128702, gas_station, 1.2410786781497705), (1650, 34453, coffee_shop, 0.9524690531033758), (4532, 34584, gas_station, 0.6490429331729505), Length: 3.537866464026218, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 624 ms|Time for KNN: 624 ms|Heap fetches: 232|Max heap size: 198
176901 [2, 6, 6, 2] 4 [0, 3]|Found route: [POIs: (2095, 177772, atm_bank, 1.0493305349240232), (4456, 178196, gas_station, 1.0178401371087094), (4456, 178196, gas_station, 0.0), (2664, 178224, atm_bank, 0.004397815573826382), Length: 2.0715684876065588, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 228 ms|Time for KNN: 228 ms|Heap fetches: 70|Max heap size: 68
94157 [1, 6, 1, 4] 4 [0, 2]|Found route: [POIs: (11, 95231, coffee_shop, 1.2329886963394676), (4486, 97715, gas_station, 0.6027646808110814), (655, 97716, coffee_shop, 0.2686184559297083), (3184, 97724, pharmacy, 0.040595529795243085), Length: 2.1449673628755, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 70 ms|Time for KNN: 69 ms|Heap fetches: 45|Max heap size: 43
214827 [3, 2, 2, 3] 4 [0, 3]|Found route: [POIs: (2681, 204019, movie_theater, 4.7912321812375245), (2111, 222257, atm_bank, 3.789169906469676), (2111, 222257, atm_bank, 0.0), (2758, 197695, movie_theater, 2.741614568100593), Length: 11.322016655807792, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 5948 ms|Time for KNN: 5946 ms|Heap fetches: 776|Max heap size: 458
114482 [0, 0, 0, 3] 4 [0, 2]|Found route: [POIs: (1437, 114441, restaurant, 0.5788730924860372), (920, 113989, restaurant, 0.28063784140937803), (920, 113989, restaurant, 0.0), (2774, 113988, movie_theater, 0.15234973944218705), Length: 1.0118606733376023, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 286 ms|Time for KNN: 284 ms|Heap fetches: 396|Max heap size: 395
63597 [1, 4, 1, 2] 4 [0, 2]|Found route: [POIs: (704, 210325, coffee_shop, 1.811186760739752), (2866, 210363, pharmacy, 0.30231914418363237), (1805, 211869, coffee_shop, 1.3219388975400734), (2274, 211510, atm_bank, 0.013787073566640108), Length: 3.449231876030098, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 33 ms|Time for KNN: 32 ms|Heap fetches: 16|Max heap size: 16
64960 [0, 5, 0, 5] 4 [0, 2]|Found route: [POIs: (668, 65052, restaurant, 1.103241024449659), (3936, 13554, pub_bar, 1.7529682295106452), (1188, 13667, restaurant, 0.060204105760582306), (3936, 13554, pub_bar, 0.0602041057605823), Length: 2.9766174654814685, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 76 ms|Time for KNN: 76 ms|Heap fetches: 41|Max heap size: 39
317638 [3, 2, 2, 2] 4 [1, 3]|Found route: [POIs: (2792, 340029, movie_theater, 1.2481149022949343), (2551, 341518, atm_bank, 1.417453360686634), (2110, 318218, atm_bank, 0.06753450547703727), (2110, 318218, atm_bank, 0.0), Length: 2.733102768458605, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 31 ms|Time for KNN: 31 ms|Heap fetches: 19|Max heap size: 9
268611 [0, 1, 5, 1] 4 [1, 3]|Found route: [POIs: (731, 259720, restaurant, 3.1418173655033015), (711, 259713, coffee_shop, 0.0982452771624793), (3785, 263232, pub_bar, 0.534210727201581), (740, 263232, coffee_shop, 0.0), Length: 3.7742733698673616, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 74 ms|Time for KNN: 73 ms|Heap fetches: 33|Max heap size: 33
401023 [1, 5, 4, 5] 4 [1, 3]|Found route: [POIs: (835, 241496, coffee_shop, 3.875739174526438), (3623, 240100, pub_bar, 0.5561602925453176), (3219, 241586, pharmacy, 0.4879783739950759), (3810, 241658, pub_bar, 0.05144114251911973), Length: 4.971318983585951, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 181 ms|Time for KNN: 180 ms|Heap fetches: 70|Max heap size: 50
363275 [4, 3, 4, 2] 4 [0, 2]|Found route: [POIs: (3014, 363419, pharmacy, 0.3717372034472401), (2727, 363315, movie_theater, 0.04371470758498159), (3012, 363020, pharmacy, 0.5853218948414172), (2167, 363416, atm_bank, 0.42619405795311216), Length: 1.426967863826751, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 24 ms|Time for KNN: 24 ms|Heap fetches: 9|Max heap size: 7
94027 [6, 3, 4, 3] 4 [1, 3]|Found route: [POIs: (4536, 86625, gas_station, 0.7351181410760284), (2682, 95231, movie_theater, 0.7865180627317206), (3388, 98910, pharmacy, 2.097321800974355), (2814, 98895, movie_theater, 0.07240395575747213), Length: 3.691361960539575, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 258 ms|Time for KNN: 257 ms|Heap fetches: 111|Max heap size: 66
131387 [4, 2, 4, 3] 4 [0, 2]|Found route: [POIs: (2971, 136743, pharmacy, 1.6312123340907505), (2143, 138820, atm_bank, 0.1693477241653359), (3312, 139296, pharmacy, 0.7893353994828552), (2773, 139144, movie_theater, 0.12192400002569247), Length: 2.711819457764634, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 334 ms|Time for KNN: 333 ms|Heap fetches: 255|Max heap size: 251
374141 [4, 5, 6, 5] 4 [1, 3]|Found route: [POIs: (2842, 373584, pharmacy, 0.7212660519408112), (3740, 373838, pub_bar, 0.4880877866207496), (4398, 368905, gas_station, 1.4389337743469706), (3796, 369054, pub_bar, 0.7205185735818018), Length: 3.368806186490333, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 242 ms|Time for KNN: 242 ms|Heap fetches: 86|Max heap size: 72
189750 [1, 2, 2, 2] 4 [1, 3]|Found route: [POIs: (27, 189920, coffee_shop, 0.06752739739162253), (2098, 189919, atm_bank, 0.0711084940214979), (2097, 189798, atm_bank, 0.023631195927289822), (2097, 189798, atm_bank, 0.0), Length: 0.16226708734041026, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 13 ms|Time for KNN: 13 ms|Heap fetches: 31|Max heap size: 15
388585 [1, 2, 0, 2] 4 [1, 3]|Found route: [POIs: (900, 390195, coffee_shop, 1.5769728462503536), (2231, 388700, atm_bank, 0.5293119393636402), (628, 391326, restaurant, 0.5256318162538846), (2614, 388717, atm_bank, 0.45224752610469643), Length: 3.084164127972575, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 75 ms|Time for KNN: 74 ms|Heap fetches: 47|Max heap size: 31
375214 [3, 0, 4, 3] 4 [0, 3]|Found route: [POIs: (2683, 375297, movie_theater, 0.5895096464872503), (1817, 423150, restaurant, 3.6604026359708617), (3370, 423150, pharmacy, 0.0), (2806, 424193, movie_theater, 0.47735613852886843), Length: 4.727268420986981, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 1064 ms|Time for KNN: 1063 ms|Heap fetches: 314|Max heap size: 248
77795 [2, 5, 2, 0] 4 [0, 2]|Found route: [POIs: (2317, 76824, atm_bank, 1.1243354810928838), (3752, 76890, pub_bar, 0.1652587463098185), (2314, 76894, atm_bank, 0.15238979818894058), (642, 76890, restaurant, 0.1523897981889406), Length: 1.5943738237805836, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 25 ms|Time for KNN: 24 ms|Heap fetches: 28|Max heap size: 28
248743 [6, 4, 6, 5] 4 [0, 2]|Found route: [POIs: (4509, 399804, gas_station, 1.7959264385679798), (3355, 398517, pharmacy, 1.5107171289977794), (4506, 242566, gas_station, 1.4112130950722261), (3732, 242308, pub_bar, 0.5405987525044517), Length: 5.258455415142437, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 144 ms|Time for KNN: 143 ms|Heap fetches: 58|Max heap size: 54
264774 [0, 2, 4, 2] 4 [1, 3]|Found route: [POIs: (1747, 264629, restaurant, 0.6587728916325077), (2400, 259491, atm_bank, 0.4393351478592459), (3371, 259575, pharmacy, 0.09495499874446083), (2402, 259575, atm_bank, 0.0), Length: 1.1930630382362146, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 7 ms|Time for KNN: 7 ms|Heap fetches: 9|Max heap size: 9
207849 [2, 5, 2, 2] 4 [0, 2]|Found route: [POIs: (2247, 207385, atm_bank, 0.3238581055416949), (3410, 207404, pub_bar, 0.019033913178230603), (2543, 207401, atm_bank, 0.16088852691974398), (2543, 207401, atm_bank, 0.0), Length: 0.5037805456396696, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 12 ms|Time for KNN: 11 ms|Heap fetches: 7|Max heap size: 5
215846 [6, 1, 6, 1] 4 [0, 2]|Found route: [POIs: (4453, 244203, gas_station, 1.1570843211924595), (689, 208959, coffee_shop, 1.8183373559960263), (4496, 205493, gas_station, 1.6066241159172148), (1378, 204958, coffee_shop, 0.7277781312112683), Length: 5.3098239243169685, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 572 ms|Time for KNN: 571 ms|Heap fetches: 110|Max heap size: 100
8633 [6, 4, 0, 4] 4 [1, 3]|Found route: [POIs: (4417, 10283, gas_station, 0.9902372780063063), (2870, 10967, pharmacy, 0.41766440757904477), (50, 10240, restaurant, 0.8364398882840262), (2871, 10204, pharmacy, 0.08857540888260139), Length: 2.3329169827519785, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 19 ms|Time for KNN: 19 ms|Heap fetches: 17|Max heap size: 15
349325 [6, 3, 6, 1] 4 [0, 2]|Found route: [POIs: (4458, 348937, gas_station, 1.808396727367501), (2683, 375297, movie_theater, 2.5038226559177814), (4390, 373254, gas_station, 1.2487427340537924), (602, 372709, coffee_shop, 0.582625119982329), Length: 6.143587237321404, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 1852 ms|Time for KNN: 1851 ms|Heap fetches: 147|Max heap size: 147
331072 [0, 5, 6, 5] 4 [1, 3]|Found route: [POIs: (724, 331054, restaurant, 0.030467597050000676), (3780, 331070, pub_bar, 0.021423001989325903), (4534, 332676, gas_station, 1.0960210045896543), (3487, 332318, pub_bar, 0.917069778379144), Length: 2.064981382008125, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 2237 ms|Time for KNN: 2232 ms|Heap fetches: 1710|Max heap size: 1710
197607 [3, 5, 0, 5] 4 [1, 3]|Found route: [POIs: (2758, 197695, movie_theater, 1.4914431914137698), (3412, 201874, pub_bar, 2.9530076603354285), (1320, 201814, restaurant, 0.15111598154860167), (3408, 202009, pub_bar, 0.07132831711837954), Length: 4.66689515041618, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 134 ms|Time for KNN: 134 ms|Heap fetches: 24|Max heap size: 24
331984 [6, 2, 4, 6] 4 [0, 3]|Found route: [POIs: (4534, 332676, gas_station, 1.2619136800111665), (2363, 332290, atm_bank, 0.8239842900750936), (3099, 332805, pharmacy, 0.33426751751321354), (4447, 332768, gas_station, 0.5849151529458524), Length: 3.005080640545326, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 387 ms|Time for KNN: 387 ms|Heap fetches: 210|Max heap size: 196
294348 [0, 0, 0, 0] 4 [0, 2]|Found route: [POIs: (1687, 294416, restaurant, 0.02136489152675974), (1687, 294416, restaurant, 0.0), (376, 294376, restaurant, 0.02821193781995094), (376, 294376, restaurant, 0.0), Length: 0.04957682934671068, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 6 ms|Time for KNN: 5 ms|Heap fetches: 12|Max heap size: 8
328615 [3, 6, 6, 3] 4 [0, 3]|Found route: [POIs: (2690, 328610, movie_theater, 0.3503039787024874), (4489, 329198, gas_station, 0.8040554530622195), (4489, 329198, gas_station, 0.0), (2772, 329020, movie_theater, 0.7401219241600538), Length: 1.8944813559247609, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 62 ms|Time for KNN: 61 ms|Heap fetches: 22|Max heap size: 22
260662 [0, 0, 4, 0] 4 [1, 3]|Found route: [POIs: (728, 260054, restaurant, 1.7302308832674802), (728, 260054, restaurant, 0.0), (3203, 259953, pharmacy, 0.15686441320280964), (742, 259765, restaurant, 0.050616667377199484), Length: 1.9377119638474893, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 15 ms|Time for KNN: 14 ms|Heap fetches: 13|Max heap size: 13
137180 [6, 4, 2, 4] 4 [1, 3]|Found route: [POIs: (4420, 137167, gas_station, 0.4845543489396233), (3092, 139312, pharmacy, 0.9260528851652013), (2413, 139330, atm_bank, 0.3903063968211855), (3312, 139296, pharmacy, 0.16554107566978135), Length: 1.9664547065957914, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 51 ms|Time for KNN: 50 ms|Heap fetches: 34|Max heap size: 23
262943 [0, 0, 5, 0] 4 [1, 3]|Found route: [POIs: (334, 262995, restaurant, 0.3809041406295951), (334, 262995, restaurant, 0.0), (3785, 263232, pub_bar, 0.6507861758512652), (740, 263232, restaurant, 0.0), Length: 1.0316903164808604, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 12 ms|Time for KNN: 11 ms|Heap fetches: 13|Max heap size: 11
347307 [2, 5, 5, 5] 4 [1, 3]|Found route: [POIs: (2337, 346850, atm_bank, 0.6465642383694356), (3709, 346849, pub_bar, 0.019142717646972958), (3713, 347312, pub_bar, 0.4622587052183228), (3713, 347312, pub_bar, 0.0), Length: 1.1279656612347313, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 9 ms|Time for KNN: 8 ms|Heap fetches: 13|Max heap size: 9
167163 [6, 5, 6, 5] 4 [0, 2]|Found route: [POIs: (4437, 167249, gas_station, 0.27288217959826566), (4342, 139200, pub_bar, 0.9708268768966565), (4414, 139471, gas_station, 0.6770611594263237), (3667, 139132, pub_bar, 0.2067714902689515), Length: 2.1275417061901973, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 131 ms|Time for KNN: 131 ms|Heap fetches: 41|Max heap size: 39
292610 [5, 4, 5, 6] 4 [0, 2]|Found route: [POIs: (3600, 293060, pub_bar, 0.9064906296219272), (3036, 293060, pharmacy, 0.0), (3590, 294191, pub_bar, 0.6529549016668472), (4419, 294191, gas_station, 0.0), Length: 1.5594455312887745, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 227 ms|Time for KNN: 227 ms|Heap fetches: 303|Max heap size: 301
409539 [6, 3, 5, 3] 4 [1, 3]|Found route: [POIs: (4509, 399804, gas_station, 1.2586949709082793), (2728, 392427, movie_theater, 5.478898552704518), (3898, 392400, pub_bar, 0.027831389916167598), (2770, 392427, movie_theater, 0.027831389916167598), Length: 6.7932563034451325, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 460 ms|Time for KNN: 460 ms|Heap fetches: 101|Max heap size: 56
176369 [0, 3, 4, 3] 4 [1, 3]|Found route: [POIs: (115, 176436, restaurant, 0.21841741395389266), (2740, 173470, movie_theater, 0.5072611739106698), (2978, 173069, pharmacy, 0.585645454754785), (2680, 173192, movie_theater, 0.1989160279700166), Length: 1.5102400705893642, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 319 ms|Time for KNN: 317 ms|Heap fetches: 231|Max heap size: 231
286917 [3, 4, 0, 3] 4 [0, 3]|Found route: [POIs: (2739, 350818, movie_theater, 11.7743801588909), (2980, 311332, pharmacy, 1.0451999961674203), (462, 310748, restaurant, 0.9492045201113768), (2695, 310697, movie_theater, 0.09673006292397915), Length: 13.865514738093676, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 1227 ms|Time for KNN: 1225 ms|Heap fetches: 723|Max heap size: 399
49553 [6, 5, 6, 4] 4 [0, 2]|Found route: [POIs: (4400, 50482, gas_station, 2.157512421708637), (3603, 55453, pub_bar, 1.5696353504157254), (4439, 52586, gas_station, 0.8495370149625262), (2887, 52125, pharmacy, 0.3977829456198348), Length: 4.9744677327067235, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 33 ms|Time for KNN: 33 ms|Heap fetches: 11|Max heap size: 11
398668 [3, 3, 2, 3] 4 [1, 3]|Found route: [POIs: (2721, 241637, movie_theater, 2.3305423133311955), (2721, 241637, movie_theater, 0.0), (2433, 238204, atm_bank, 1.5909431094468298), (2765, 237982, movie_theater, 0.5933541154803849), Length: 4.51483953825841, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 98 ms|Time for KNN: 97 ms|Heap fetches: 27|Max heap size: 25
405106 [4, 0, 4, 6] 4 [0, 2]|Found route: [POIs: (3245, 407259, pharmacy, 0.9453086823076299), (74, 405271, restaurant, 1.2172588475666068), (3244, 405431, pharmacy, 0.37860841911087983), (4538, 402564, gas_station, 1.2883739372788143), Length: 3.829549886263931, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 369 ms|Time for KNN: 368 ms|Heap fetches: 180|Max heap size: 176
129503 [1, 0, 4, 0] 4 [1, 3]|Found route: [POIs: (364, 128434, coffee_shop, 0.8948894275406862), (364, 128434, restaurant, 0.0), (3031, 128937, pharmacy, 0.6652382194473137), (303, 128949, restaurant, 0.07190486624628893), Length: 1.6320325132342886, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 41 ms|Time for KNN: 40 ms|Heap fetches: 33|Max heap size: 29
96387 [2, 5, 2, 4] 4 [0, 2]|Found route: [POIs: (2288, 81259, atm_bank, 1.1974937347055297), (4091, 81237, pub_bar, 0.06148951541273884), (2168, 81237, atm_bank, 0.0), (2982, 81237, pharmacy, 0.0), Length: 1.2589832501182685, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 13 ms|Time for KNN: 13 ms|Heap fetches: 16|Max heap size: 12
146375 [1, 0, 2, 0] 4 [1, 3]|Found route: [POIs: (2065, 145434, coffee_shop, 0.8077780951739841), (2065, 145434, restaurant, 0.0), (2120, 146044, atm_bank, 0.11729938751152909), (1856, 146044, restaurant, 0.0), Length: 0.9250774826855133, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 8 ms|Time for KNN: 8 ms|Heap fetches: 10|Max heap size: 10
328100 [0, 3, 0, 0] 4 [0, 2]|Found route: [POIs: (1778, 323256, restaurant, 0.6781432674796609), (2737, 323256, movie_theater, 0.0), (155, 325908, restaurant, 0.23653596915010078), (155, 325908, restaurant, 0.0), Length: 0.9146792366297617, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 10 ms|Time for KNN: 9 ms|Heap fetches: 11|Max heap size: 9
420953 [0, 3, 3, 3] 4 [1, 3]|Found route: [POIs: (1781, 424193, restaurant, 1.6552012229591766), (2806, 424193, movie_theater, 0.0), (2683, 375297, movie_theater, 3.8471521174130956), (2683, 375297, movie_theater, 0.0), Length: 5.502353340372272, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 947 ms|Time for KNN: 947 ms|Heap fetches: 133|Max heap size: 83
399219 [6, 1, 6, 0] 4 [0, 2]|Found route: [POIs: (4506, 242566, gas_station, 3.0165639851352215), (350, 241689, coffee_shop, 0.4295287688316128), (4448, 241987, gas_station, 0.19361271970193147), (351, 242089, restaurant, 0.1519415472105154), Length: 3.791647020879281, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 95 ms|Time for KNN: 94 ms|Heap fetches: 28|Max heap size: 28
311781 [5, 1, 1, 5] 4 [0, 3]|Found route: [POIs: (3769, 310949, pub_bar, 0.13183148748126738), (37, 309860, coffee_shop, 1.3380201546471464), (37, 309860, coffee_shop, 0.0), (4090, 309643, pub_bar, 0.20755716027134813), Length: 1.677408802399762, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 27 ms|Time for KNN: 26 ms|Heap fetches: 22|Max heap size: 22
