Query|PNE_route|Route|Time|Time_PNE|Time_KNN|Time_Dijkstra|Heap_fetches|Heap_max_size
26991 [1, 2, 5, 1, 1] 5 [0, 4]|PNE route: [POIs: (166, 25435, coffee_shop, 1.8318044152543418), (2207, 25336, atm_bank, 0.22144555277778383), (3829, 25335, pub_bar, 0.08356827735570849), (165, 25405, coffee_shop, 0.1090316533583601), (165, 25405, coffee_shop, 0.0), Length: 2.2458498987461946, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (166, 25435, coffee_shop, 1.8318044152543418), (2207, 25336, atm_bank, 0.22144555277778383), (3829, 25335, pub_bar, 0.08356827735570849), (166, 25435, coffee_shop, 0.13787727542207534), (166, 25435, coffee_shop, 0.0), Length: 2.2746955208099098, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 9574 ms|Time for PNE: 35 ms|Time for KNN: 8 ms|Time for Dijkstra: 9431 ms|Heap fetches: 12|Max heap size: 4
73642 [3, 3, 0, 1, 3] 5 [0, 4]|PNE route: [POIs: (2691, 112401, movie_theater, 0.9903761374935336), (2691, 112401, movie_theater, 0.0), (354, 112436, restaurant, 0.5136853104111465), (354, 112436, coffee_shop, 0.0), (2736, 112380, movie_theater, 0.4490220438927922), Length: 1.9530834917974724, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (2736, 112380, movie_theater, 1.081296811342967), (2736, 112380, movie_theater, 0.0), (354, 112436, restaurant, 0.4490220438927922), (354, 112436, coffee_shop, 0.0), (2736, 112380, movie_theater, 0.4490220438927922), Length: 1.9793408991285517, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 79880 ms|Time for PNE: 243 ms|Time for KNN: 122 ms|Time for Dijkstra: 79413 ms|Heap fetches: 129|Max heap size: 16
386483 [3, 6, 1, 3, 3] 5 [0, 4]|PNE route: [POIs: (2707, 388877, movie_theater, 1.5956489305277173), (4475, 389368, gas_station, 0.8638376683112173), (900, 390195, coffee_shop, 1.2943599214794657), (2755, 390195, movie_theater, 0.0), (2755, 390195, movie_theater, 0.0), Length: 3.7538465203184, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (2755, 390195, movie_theater, 1.6710826570747792), (4475, 389368, gas_station, 1.2943599214794657), (900, 390195, coffee_shop, 1.2943599214794657), (2755, 390195, movie_theater, 0.0), (2755, 390195, movie_theater, 0.0), Length: 4.259802500033711, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 5862 ms|Time for PNE: 36 ms|Time for KNN: 24 ms|Time for Dijkstra: 5704 ms|Heap fetches: 7|Max heap size: 2
94852 [3, 5, 3, 2, 3] 5 [0, 4]|PNE route: [POIs: (2682, 95231, movie_theater, 1.6967837705638995), (4044, 95077, pub_bar, 0.12460210546232389), (2682, 95231, movie_theater, 0.1246021054623239), (2478, 95798, atm_bank, 0.25551909053721716), (2682, 95231, movie_theater, 0.2555190905372171), Length: 2.4570261625629817, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (2682, 95231, movie_theater, 1.6967837705638995), (4044, 95077, pub_bar, 0.12460210546232389), (2682, 95231, movie_theater, 0.1246021054623239), (2478, 95798, atm_bank, 0.25551909053721716), (2682, 95231, movie_theater, 0.2555190905372171), Length: 2.4570261625629817, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 98 ms|Time for PNE: 15 ms|Time for KNN: 0 ms|Time for Dijkstra: 0 ms|Heap fetches: 0|Max heap size: 0
36411 [6, 1, 4, 3, 6] 5 [0, 4]|PNE route: [POIs: (4515, 252558, gas_station, 3.138571082092952), (617, 252644, coffee_shop, 0.4226298574296198), (3138, 255178, pharmacy, 1.4380118244033813), (2722, 255396, movie_theater, 0.18464141652883997), (4515, 252558, gas_station, 1.1787468220398007), Length: 6.3626010024945945, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (4515, 252558, gas_station, 3.138571082092952), (617, 252644, coffee_shop, 0.4226298574296198), (3138, 255178, pharmacy, 1.4380118244033813), (2722, 255396, movie_theater, 0.18464141652883997), (4515, 252558, gas_station, 1.1787468220398007), Length: 6.3626010024945945, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 7890 ms|Time for PNE: 7808 ms|Time for KNN: 0 ms|Time for Dijkstra: 0 ms|Heap fetches: 0|Max heap size: 0
132710 [0, 3, 6, 2, 0] 5 [0, 4]|PNE route: [POIs: (1909, 299711, restaurant, 3.1849491399872285), (2787, 299711, movie_theater, 0.0), (4517, 294319, gas_station, 1.059886543591318), (2414, 294328, atm_bank, 0.3008532906140635), (378, 294328, restaurant, 0.0), Length: 4.54568897419261, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (342, 294092, restaurant, 2.714847306194713), (2787, 299711, movie_theater, 0.5419046668406388), (4517, 294319, gas_station, 1.059886543591318), (2414, 294328, atm_bank, 0.3008532906140635), (342, 294092, restaurant, 0.4189829846301803), Length: 5.036474791870914, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 405204 ms|Time for PNE: 2405 ms|Time for KNN: 1829 ms|Time for Dijkstra: 400866 ms|Heap fetches: 643|Max heap size: 148
394279 [5, 2, 3, 6, 5] 5 [0, 4]|PNE route: [POIs: (4190, 237249, pub_bar, 3.0366818079068003), (2419, 237278, atm_bank, 0.07514156798848891), (2730, 237539, movie_theater, 0.5604726157048134), (4445, 237271, gas_station, 0.31941752083191843), (4190, 237249, pub_bar, 0.3290723054696771), Length: 4.320785817901698, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (4190, 237249, pub_bar, 3.0366818079068003), (2419, 237278, atm_bank, 0.07514156798848891), (2730, 237539, movie_theater, 0.5604726157048134), (4445, 237271, gas_station, 0.31941752083191843), (4190, 237249, pub_bar, 0.3290723054696771), Length: 4.320785817901698, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 2193 ms|Time for PNE: 2109 ms|Time for KNN: 0 ms|Time for Dijkstra: 0 ms|Heap fetches: 0|Max heap size: 0
26575 [4, 4, 3, 0, 4] 5 [0, 4]|PNE route: [POIs: (3347, 112194, pharmacy, 1.5626022304503395), (3347, 112194, pharmacy, 0.0), (2691, 112401, movie_theater, 1.2592335831196826), (1528, 112322, restaurant, 0.452738664772276), (3285, 112309, pharmacy, 0.05679117488674565), Length: 3.3313656532290437, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (2905, 112729, pharmacy, 3.0217287093795226), (2905, 112729, pharmacy, 0.0), (2736, 112380, movie_theater, 0.2920236988310354), (1528, 112322, restaurant, 0.3880753982539217), (2905, 112729, pharmacy, 0.1692863620746361), Length: 3.8711141685391155, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 219270 ms|Time for PNE: 576 ms|Time for KNN: 998 ms|Time for Dijkstra: 217575 ms|Heap fetches: 370|Max heap size: 72
117359 [1, 1, 3, 5, 1] 5 [0, 4]|PNE route: [POIs: (1437, 114441, coffee_shop, 1.3494358365748063), (920, 113989, coffee_shop, 0.28063784140937803), (2774, 113988, movie_theater, 0.15234973944218705), (3846, 113977, pub_bar, 0.07168504444477791), (2063, 113939, coffee_shop, 0.07078919300681576), Length: 1.924897654877965, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (921, 113939, coffee_shop, 1.6435907773401126), (921, 113939, coffee_shop, 0.0), (2774, 113988, movie_theater, 0.14247423745159365), (3846, 113977, pub_bar, 0.07168504444477791), (921, 113939, coffee_shop, 0.07078919300681576), Length: 1.9285392522433, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 42094 ms|Time for PNE: 235 ms|Time for KNN: 45 ms|Time for Dijkstra: 41714 ms|Heap fetches: 59|Max heap size: 22
191821 [2, 4, 3, 2, 2] 5 [0, 4]|PNE route: [POIs: (2461, 61688, atm_bank, 1.2202667632994542), (2898, 58520, pharmacy, 1.6130359429246306), (2797, 57488, movie_theater, 1.0890067491525561), (2281, 57455, atm_bank, 0.06412075298050063), (2281, 57455, atm_bank, 0.0), Length: 3.986430208357142, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (2134, 57685, atm_bank, 3.707744471179778), (2878, 57458, pharmacy, 0.07524122967547406), (2797, 57488, movie_theater, 0.1499652536106298), (2134, 57685, atm_bank, 0.10236546368426284), (2134, 57685, atm_bank, 0.0), Length: 4.035316418150145, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 40403 ms|Time for PNE: 161 ms|Time for KNN: 67 ms|Time for Dijkstra: 40076 ms|Heap fetches: 78|Max heap size: 29
193415 [1, 0, 5, 1, 1] 5 [0, 4]|PNE route: [POIs: (1457, 193650, coffee_shop, 0.7008789912027131), (235, 204112, restaurant, 2.8064242006986015), (3683, 203490, pub_bar, 1.0415124686605783), (195, 203486, coffee_shop, 0.17438117341330828), (195, 203486, coffee_shop, 0.0), Length: 4.723196833975201, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (205, 203467, coffee_shop, 4.786299986786302), (205, 203467, restaurant, 0.0), (3524, 203467, pub_bar, 0.0), (205, 203467, coffee_shop, 0.0), (205, 203467, coffee_shop, 0.0), Length: 4.786299986786302, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 15303 ms|Time for PNE: 34 ms|Time for KNN: 40 ms|Time for Dijkstra: 15129 ms|Heap fetches: 37|Max heap size: 17
420584 [1, 6, 4, 2, 1] 5 [0, 4]|PNE route: [POIs: (1817, 423150, coffee_shop, 2.3265791724448315), (4399, 423149, gas_station, 0.22397633978820805), (3370, 423150, pharmacy, 0.22397633978820808), (2129, 424149, atm_bank, 0.3087541676973733), (1817, 423150, coffee_shop, 0.3087541676973733), Length: 3.3920401874159944, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (1817, 423150, coffee_shop, 2.3265791724448315), (4399, 423149, gas_station, 0.22397633978820805), (3370, 423150, pharmacy, 0.22397633978820808), (2129, 424149, atm_bank, 0.3087541676973733), (1817, 423150, coffee_shop, 0.3087541676973733), Length: 3.3920401874159944, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 269 ms|Time for PNE: 186 ms|Time for KNN: 0 ms|Time for Dijkstra: 0 ms|Heap fetches: 0|Max heap size: 0
2603 [4, 3, 4, 6, 4] 5 [0, 4]|PNE route: [POIs: (3270, 4174, pharmacy, 1.7477484879041525), (2775, 12609, movie_theater, 7.518794739601698), (3225, 13712, pharmacy, 0.09846157175479556), (4444, 14488, gas_station, 1.6626828341055424), (3168, 14663, pharmacy, 0.45986430938970313), Length: 11.487551942755891, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (3225, 13712, pharmacy, 9.254049347654515), (2775, 12609, movie_theater, 0.09846157175479556), (3225, 13712, pharmacy, 0.09846157175479556), (4443, 12115, gas_station, 1.5414823319200097), (3225, 13712, pharmacy, 1.5414823319200097), Length: 12.533937155004125, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 191651 ms|Time for PNE: 753 ms|Time for KNN: 1560 ms|Time for Dijkstra: 189235 ms|Heap fetches: 497|Max heap size: 199
370301 [4, 3, 3, 6, 4] 5 [0, 4]|PNE route: [POIs: (3337, 369660, pharmacy, 1.3883729751973284), (2699, 370865, movie_theater, 1.0211397810758343), (2699, 370865, movie_theater, 0.0), (4406, 371065, gas_station, 0.6353681811021777), (3337, 369660, pharmacy, 1.2050099347723136), Length: 4.249890872147654, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (3337, 369660, pharmacy, 1.3883729751973284), (2699, 370865, movie_theater, 1.0211397810758343), (2699, 370865, movie_theater, 0.0), (4406, 371065, gas_station, 0.6353681811021777), (3337, 369660, pharmacy, 1.2050099347723136), Length: 4.249890872147654, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 541 ms|Time for PNE: 458 ms|Time for KNN: 0 ms|Time for Dijkstra: 0 ms|Heap fetches: 0|Max heap size: 0
284639 [5, 0, 1, 3, 5] 5 [0, 4]|PNE route: [POIs: (3816, 275431, pub_bar, 14.899421054980067), (2029, 275359, restaurant, 0.23028223213651733), (2029, 275359, coffee_shop, 0.0), (2747, 275432, movie_theater, 0.3073110298188722), (3816, 275431, pub_bar, 0.08231787822020745), Length: 15.519332195155664, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (3816, 275431, pub_bar, 14.899421054980067), (2029, 275359, restaurant, 0.23028223213651733), (2029, 275359, coffee_shop, 0.0), (2747, 275432, movie_theater, 0.3073110298188722), (3816, 275431, pub_bar, 0.08231787822020745), Length: 15.519332195155664, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 165 ms|Time for PNE: 80 ms|Time for KNN: 0 ms|Time for Dijkstra: 0 ms|Heap fetches: 0|Max heap size: 0
245821 [1, 3, 3, 5, 1] 5 [0, 4]|PNE route: [POIs: (829, 241564, coffee_shop, 5.651544813970188), (2721, 241637, movie_theater, 0.14708594208885312), (2721, 241637, movie_theater, 0.0), (3810, 241658, pub_bar, 0.19183334575934433), (829, 241564, coffee_shop, 0.1877939810781767), Length: 6.178258082896562, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (829, 241564, coffee_shop, 5.651544813970188), (2721, 241637, movie_theater, 0.14708594208885312), (2721, 241637, movie_theater, 0.0), (3810, 241658, pub_bar, 0.19183334575934433), (829, 241564, coffee_shop, 0.1877939810781767), Length: 6.178258082896562, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 383 ms|Time for PNE: 301 ms|Time for KNN: 0 ms|Time for Dijkstra: 0 ms|Heap fetches: 0|Max heap size: 0
291610 [1, 6, 5, 2, 1] 5 [0, 4]|PNE route: [POIs: (843, 294195, coffee_shop, 2.840665883367349), (4517, 294319, gas_station, 0.6638694770537268), (3589, 294307, pub_bar, 0.04380798423357381), (2291, 294344, atm_bank, 0.5403253922642579), (300, 294195, coffee_shop, 0.10867853653564725), Length: 4.197347273454555, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (843, 294195, coffee_shop, 2.840665883367349), (4517, 294319, gas_station, 0.6638694770537268), (3589, 294307, pub_bar, 0.04380798423357381), (2291, 294344, atm_bank, 0.5403253922642579), (843, 294195, coffee_shop, 0.10867853653564725), Length: 4.197347273454555, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 50551 ms|Time for PNE: 788 ms|Time for KNN: 95 ms|Time for Dijkstra: 49570 ms|Heap fetches: 79|Max heap size: 16
332765 [5, 5, 1, 6, 5] 5 [0, 4]|PNE route: [POIs: (3487, 332318, pub_bar, 0.8505353144704063), (3487, 332318, pub_bar, 0.0), (161, 332312, coffee_shop, 0.15090078835920093), (4447, 332768, gas_station, 0.5479791206071218), (3487, 332318, pub_bar, 0.6890987396581633), Length: 2.2385139630948925, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (3487, 332318, pub_bar, 0.8505353144704063), (3487, 332318, pub_bar, 0.0), (161, 332312, coffee_shop, 0.15090078835920093), (4447, 332768, gas_station, 0.5479791206071218), (3487, 332318, pub_bar, 0.6890987396581633), Length: 2.2385139630948925, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 651 ms|Time for PNE: 569 ms|Time for KNN: 0 ms|Time for Dijkstra: 0 ms|Heap fetches: 0|Max heap size: 0
195889 [2, 5, 4, 1, 2] 5 [0, 4]|PNE route: [POIs: (2265, 203574, atm_bank, 3.4832602547376115), (3524, 203467, pub_bar, 0.019616070280160623), (3304, 204958, pharmacy, 0.12628974654669853), (1378, 204958, coffee_shop, 0.0), (2226, 205336, atm_bank, 0.039345184529613345), Length: 3.668511256094084, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (2265, 203574, atm_bank, 3.4832602547376115), (3524, 203467, pub_bar, 0.019616070280160623), (3304, 204958, pharmacy, 0.12628974654669853), (1378, 204958, coffee_shop, 0.0), (2265, 203574, atm_bank, 0.14590581682685913), Length: 3.7750718883913295, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 1118 ms|Time for PNE: 47 ms|Time for KNN: 0 ms|Time for Dijkstra: 972 ms|Heap fetches: 1|Max heap size: 1
93755 [6, 0, 1, 0, 6] 5 [0, 4]|PNE route: [POIs: (4510, 197552, gas_station, 3.183887683962778), (1234, 195711, restaurant, 0.8085865179152614), (1234, 195711, coffee_shop, 0.0), (1234, 195711, restaurant, 0.0), (4510, 197552, gas_station, 0.8085865179152615), Length: 4.801060719793301, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (4510, 197552, gas_station, 3.183887683962778), (1234, 195711, restaurant, 0.8085865179152614), (1234, 195711, coffee_shop, 0.0), (1234, 195711, restaurant, 0.0), (4510, 197552, gas_station, 0.8085865179152615), Length: 4.801060719793301, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 582 ms|Time for PNE: 500 ms|Time for KNN: 0 ms|Time for Dijkstra: 0 ms|Heap fetches: 0|Max heap size: 0
77914 [5, 6, 5, 5, 5] 5 [0, 4]|PNE route: [POIs: (4236, 78314, pub_bar, 1.316232431878398), (4365, 78315, gas_station, 0.02938081302926906), (4236, 78314, pub_bar, 0.02938081302926906), (4236, 78314, pub_bar, 0.0), (4236, 78314, pub_bar, 0.0), Length: 1.374994057936936, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (4236, 78314, pub_bar, 1.316232431878398), (4365, 78315, gas_station, 0.02938081302926906), (4236, 78314, pub_bar, 0.02938081302926906), (4236, 78314, pub_bar, 0.0), (4236, 78314, pub_bar, 0.0), Length: 1.374994057936936, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 91 ms|Time for PNE: 8 ms|Time for KNN: 0 ms|Time for Dijkstra: 0 ms|Heap fetches: 0|Max heap size: 0
218376 [3, 6, 4, 3, 3] 5 [0, 4]|PNE route: [POIs: (2681, 204019, movie_theater, 7.264321787194061), (4496, 205493, gas_station, 1.4947090796461144), (3303, 203711, pharmacy, 0.9032584561533159), (2681, 204019, movie_theater, 0.591450623492799), (2681, 204019, movie_theater, 0.0), Length: 10.25373994648629, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (2681, 204019, movie_theater, 7.264321787194061), (4496, 205493, gas_station, 1.4947090796461144), (3303, 203711, pharmacy, 0.9032584561533159), (2681, 204019, movie_theater, 0.591450623492799), (2681, 204019, movie_theater, 0.0), Length: 10.25373994648629, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 186 ms|Time for PNE: 103 ms|Time for KNN: 0 ms|Time for Dijkstra: 0 ms|Heap fetches: 0|Max heap size: 0
53315 [4, 6, 6, 0, 4] 5 [0, 4]|PNE route: [POIs: (2886, 55685, pharmacy, 1.5511095628981524), (4401, 55518, gas_station, 0.31272758365431425), (4401, 55518, gas_station, 0.0), (340, 56943, restaurant, 0.21911975071795198), (2862, 56943, pharmacy, 0.0), Length: 2.0829568972704187, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (2886, 55685, pharmacy, 1.5511095628981524), (4401, 55518, gas_station, 0.31272758365431425), (4401, 55518, gas_station, 0.0), (332, 55527, restaurant, 0.09219199750636435), (2886, 55685, pharmacy, 0.3156231206403541), Length: 2.271652264699185, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 14065 ms|Time for PNE: 40 ms|Time for KNN: 53 ms|Time for Dijkstra: 13873 ms|Heap fetches: 26|Max heap size: 10
401514 [2, 4, 5, 1, 2] 5 [0, 4]|PNE route: [POIs: (2295, 241941, atm_bank, 5.29653961953332), (3220, 241713, pharmacy, 0.046604954913280025), (3810, 241658, pub_bar, 0.369589533621247), (835, 241496, coffee_shop, 0.21643535809553718), (2295, 241941, atm_bank, 0.19975913043898985), Length: 6.128928596602374, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (2295, 241941, atm_bank, 5.29653961953332), (3220, 241713, pharmacy, 0.046604954913280025), (3810, 241658, pub_bar, 0.369589533621247), (835, 241496, coffee_shop, 0.21643535809553718), (2295, 241941, atm_bank, 0.19975913043898985), Length: 6.128928596602374, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 547 ms|Time for PNE: 463 ms|Time for KNN: 0 ms|Time for Dijkstra: 0 ms|Heap fetches: 0|Max heap size: 0
83005 [0, 4, 0, 1, 0] 5 [0, 4]|PNE route: [POIs: (1250, 51864, restaurant, 1.8197825565615242), (2887, 52125, pharmacy, 1.0087020977499623), (325, 55307, restaurant, 0.5172865822851521), (325, 55307, coffee_shop, 0.0), (325, 55307, restaurant, 0.0), Length: 3.3457712365966383, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (657, 88056, restaurant, 3.518470487333544), (3187, 88073, pharmacy, 0.05390128535374571), (657, 88056, restaurant, 0.05390128535374571), (656, 88051, coffee_shop, 0.008329860441073644), (657, 88056, restaurant, 0.008329860441073644), Length: 3.642932778923183, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 30341 ms|Time for PNE: 96 ms|Time for KNN: 73 ms|Time for Dijkstra: 30073 ms|Heap fetches: 82|Max heap size: 38
375309 [0, 3, 0, 3, 0] 5 [0, 4]|PNE route: [POIs: (1781, 424193, restaurant, 3.7662288045625405), (2806, 424193, movie_theater, 0.0), (1781, 424193, restaurant, 0.0), (2806, 424193, movie_theater, 0.0), (1781, 424193, restaurant, 0.0), Length: 3.7662288045625405, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (1781, 424193, restaurant, 3.7662288045625405), (2806, 424193, movie_theater, 0.0), (1781, 424193, restaurant, 0.0), (2806, 424193, movie_theater, 0.0), (1781, 424193, restaurant, 0.0), Length: 3.7662288045625405, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 487 ms|Time for PNE: 404 ms|Time for KNN: 0 ms|Time for Dijkstra: 0 ms|Heap fetches: 0|Max heap size: 0
127935 [3, 6, 2, 0, 3] 5 [0, 4]|PNE route: [POIs: (2773, 139144, movie_theater, 5.541355999831097), (4414, 139471, gas_station, 0.24783093141930854), (2413, 139330, atm_bank, 0.3320503786284154), (840, 139330, restaurant, 0.0), (2752, 139330, movie_theater, 0.0), Length: 6.121237309878821, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (2752, 139330, movie_theater, 5.597667771695838), (4414, 139471, gas_station, 0.3320503786284154), (2413, 139330, atm_bank, 0.3320503786284154), (840, 139330, restaurant, 0.0), (2752, 139330, movie_theater, 0.0), Length: 6.261768528952669, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 46408 ms|Time for PNE: 815 ms|Time for KNN: 109 ms|Time for Dijkstra: 45383 ms|Heap fetches: 65|Max heap size: 18
222330 [1, 2, 0, 1, 1] 5 [0, 4]|PNE route: [POIs: (1320, 201814, coffee_shop, 0.2759519510478488), (2547, 222202, atm_bank, 1.23937329498552), (1320, 201814, restaurant, 1.2393732949855203), (1320, 201814, coffee_shop, 0.0), (1320, 201814, coffee_shop, 0.0), Length: 2.754698541018889, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (1320, 201814, coffee_shop, 0.2759519510478488), (2547, 222202, atm_bank, 1.23937329498552), (1320, 201814, restaurant, 1.2393732949855203), (1320, 201814, coffee_shop, 0.0), (1320, 201814, coffee_shop, 0.0), Length: 2.754698541018889, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 165 ms|Time for PNE: 83 ms|Time for KNN: 0 ms|Time for Dijkstra: 0 ms|Heap fetches: 0|Max heap size: 0
125728 [4, 6, 2, 5, 4] 5 [0, 4]|PNE route: [POIs: (2994, 127004, pharmacy, 0.8241484008147325), (4442, 126176, gas_station, 1.1162077470664848), (2458, 126349, atm_bank, 0.38529115399458286), (4157, 126370, pub_bar, 0.27358502332564866), (3339, 126186, pharmacy, 0.07894129691905717), Length: 2.6781736221205064, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (3339, 126186, pharmacy, 1.9222145963845136), (4442, 126176, gas_station, 0.2204045098153012), (2458, 126349, atm_bank, 0.38529115399458286), (4157, 126370, pub_bar, 0.27358502332564866), (3339, 126186, pharmacy, 0.07894129691905717), Length: 2.880436580439104, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 29958 ms|Time for PNE: 256 ms|Time for KNN: 94 ms|Time for Dijkstra: 29510 ms|Heap fetches: 65|Max heap size: 33
183446 [3, 5, 1, 3, 3] 5 [0, 4]|PNE route: [POIs: (2777, 166597, movie_theater, 0.6863186406123998), (3478, 166617, pub_bar, 0.04855426596881568), (135, 166499, coffee_shop, 0.08466136281670204), (2777, 166597, movie_theater, 0.12541986028442803), (2777, 166597, movie_theater, 0.0), Length: 0.9449541296823454, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (2777, 166597, movie_theater, 0.6863186406123998), (3478, 166617, pub_bar, 0.04855426596881568), (135, 166499, coffee_shop, 0.08466136281670204), (2777, 166597, movie_theater, 0.12541986028442803), (2777, 166597, movie_theater, 0.0), Length: 0.9449541296823454, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 93 ms|Time for PNE: 9 ms|Time for KNN: 0 ms|Time for Dijkstra: 0 ms|Heap fetches: 0|Max heap size: 0
400609 [4, 2, 5, 5, 4] 5 [0, 4]|PNE route: [POIs: (2902, 394806, pharmacy, 3.5062082572076387), (2165, 394750, atm_bank, 0.02779020292868839), (4180, 395453, pub_bar, 1.4102789508266824), (4180, 395453, pub_bar, 0.0), (3045, 395420, pharmacy, 0.1110782684728303), Length: 5.05535567943584, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (3130, 335370, pharmacy, 5.016796376875505), (2351, 335386, atm_bank, 0.0633590338996117), (3456, 335308, pub_bar, 0.1756131475384266), (3456, 335308, pub_bar, 0.0), (3130, 335370, pharmacy, 0.11225411363881489), Length: 5.368022671952358, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 45577 ms|Time for PNE: 362 ms|Time for KNN: 143 ms|Time for Dijkstra: 44970 ms|Heap fetches: 86|Max heap size: 34
84689 [5, 1, 0, 5, 5] 5 [0, 4]|PNE route: [POIs: (3603, 55453, pub_bar, 3.134690023385637), (325, 55307, coffee_shop, 0.019332394639034172), (325, 55307, restaurant, 0.0), (3603, 55453, pub_bar, 0.019332394639034172), (3603, 55453, pub_bar, 0.0), Length: 3.1733548126637054, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (3603, 55453, pub_bar, 3.134690023385637), (325, 55307, coffee_shop, 0.019332394639034172), (325, 55307, restaurant, 0.0), (3603, 55453, pub_bar, 0.019332394639034172), (3603, 55453, pub_bar, 0.0), Length: 3.1733548126637054, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 94 ms|Time for PNE: 12 ms|Time for KNN: 0 ms|Time for Dijkstra: 0 ms|Heap fetches: 0|Max heap size: 0
