POIId,Longitude,Latitude,EdgeId,Distance_from_start_node,Type
,13.311734,52.571743,104266,0.051,
,13.259401,52.4314,381882,0.958,
,13.431028,52.534813,23066,0.634,
,13.520062,52.461185,243473,0.753,
,13.408494,52.488724,16900,0.026,
,13.385618,52.455357,185289,0.479,
,13.421962,52.544117,320406,0.666,
,13.199197,52.535442,480103,1,
,13.239102,52.54257,136486,0.558,
,13.240645,52.542995,139638,0.037,
,13.240501,52.54297,139638,0.457,
,13.404777,52.48892,118469,0.619,
,13.240124,52.54317,139639,0.288,
,13.2393675,52.543022,429117,0.867,
,13.238126,52.544525,53791,0.375,
,13.376568,52.52849,410452,0.31,
,13.3049755,52.411175,270393,0.48,
,13.250547,52.538937,325336,0.625,
,13.346177,52.55343,463558,1,
,13.463587,52.515003,427697,0.443,
,13.443979,52.479527,313874,0.093,
,13.467957,52.515766,271234,0.831,
,13.328564,52.45909,237823,0,
,13.415486,52.54376,177258,0.581,
,13.461308,52.511333,59051,0.693,
,13.461222,52.511837,59051,0.33,
,13.461124,52.51165,59051,0.514,
,13.412289,52.532974,141132,0.715,
,13.561539,52.50578,185140,0.327,
,13.362817,52.565266,80464,0.787,
,13.4094715,52.50416,345731,0.606,
,13.431107,52.534138,14001,0.041,
,13.386357,52.55831,15369,0.974,
,13.385874,52.558987,231266,0.329,
,13.386,52.558952,231266,0.557,
,13.390454,52.545868,171627,0.812,
,13.410989,52.488914,136697,0.668,
,13.422411,52.476986,280644,0.128,
,13.203277,52.537605,28527,0.615,
,13.3809395,52.465633,304040,0.339,
,13.383513,52.465492,423300,0.412,
,13.475537,52.513985,283099,0.885,
,13.157377,52.53327,161021,0.421,
,13.156895,52.53325,273633,0.114,
,13.469654,52.614414,243408,0.866,
,13.42563,52.53022,23073,0.842,
,13.424663,52.528255,169941,0.775,
,13.424764,52.528667,13991,0.314,
,13.438738,52.499798,52235,0.505,
,13.438867,52.499744,52235,0.651,
,13.423864,52.499912,352638,0.181,
,13.3076315,52.509,80077,0.472,
,13.449759,52.52132,14537,0.633,
,13.460014,52.494442,49823,0.519,
,13.321999,52.45632,444455,0.315,
,13.320647,52.457706,243556,0.132,
,13.319523,52.45775,295121,1,
,13.319336,52.45769,295121,1,
,13.319821,52.45777,371921,0.662,
,13.31962,52.457874,295121,1,
,13.322473,52.458447,261267,0.839,
,13.327972,52.480198,4577,0.332,
,13.32977,52.465885,227430,0.672,
,13.425145,52.48128,128323,0.798,
,13.425093,52.48168,128324,0.852,
,13.425118,52.481556,128324,0.525,
,13.429588,52.53707,177370,0.27,
,13.430912,52.53662,177370,0.732,
,13.231739,52.539906,442590,0.205,
,13.4894905,52.464092,288091,0.779,
,13.20157,52.54707,31958,0.787,
,13.398457,52.483093,177864,0.591,
,13.201209,52.547516,207393,0.23,
,13.397286,52.423637,19467,0.698,
,13.624657,52.448204,38249,0.319,
,13.385946,52.5171,346460,0.031,
,13.569292,52.563057,39371,0.168,
,13.265866,52.53646,5232,0.445,
,13.270902,52.536846,145252,0.327,
,13.314186,52.464348,5735,0.132,
,13.504389,52.50923,92908,0.414,
,13.459045,52.520622,473943,0.355,
,13.43242,52.49702,329151,0.843,
,13.425089,52.481823,313593,0.082,
,13.129306,52.528416,278334,0.335,
,13.287921,52.452637,357261,0.503,
,13.290035,52.452824,96346,0,
,13.294019,52.461494,45479,0.794,
,13.3720255,52.446392,16684,0.517,
,13.402655,52.52419,402629,0.37,
,13.402645,52.519203,27729,0.226,
,13.402813,52.520103,479683,0.959,
,13.4029255,52.519974,442707,0.164,
,13.423266,52.497795,329560,0.558,
,13.388161,52.51046,259642,0.475,
,13.389402,52.45875,202297,0.419,
,13.361909,52.5496,9571,0.294,
,13.55448,52.514484,138687,0.368,
,13.428629,52.471973,45637,0.051,
,13.571909,52.537457,64650,0.886,
,13.392404,52.524437,33562,0.951,
,13.462537,52.55025,144537,0.439,
,13.463033,52.54959,144535,0.92,
,13.461127,52.550373,102329,0.404,
,13.270089,52.45036,251312,0.378,
,13.29564,52.498116,149132,0.779,
,13.512399,52.50714,370407,0.999,
,13.517766,52.510155,18381,0.869,
,13.427716,52.47467,313769,0.088,
,13.431332,52.489872,373257,0.591,
,13.514572,52.505436,54879,0.489,
,13.4052105,52.55297,12566,0.723,
,13.274107,52.4608,303165,0.174,
,13.451057,52.508186,284981,0.959,
,13.425433,52.489933,17674,0.582,
,13.428127,52.488213,373302,0.201,
,13.381959,52.53118,411095,0.676,
,13.383712,52.530594,488838,0.712,
,13.383638,52.53058,488838,0.444,
,13.362008,52.55311,144428,0.003,
,13.406531,52.546925,63603,0.497,
,13.373761,52.50591,48281,0.457,
,13.467274,52.554012,357758,0.746,
,13.512677,52.507854,184251,0.486,
,13.206929,52.56171,60281,0.192,
,13.310302,52.431347,118727,0.477,
,13.488654,52.46669,285620,0.311,
,13.324532,52.48666,491426,0.631,
,13.325997,52.486584,491425,0.376,
,13.431645,52.552017,23290,0.046,
,13.379825,52.52343,11433,0.859,
,13.424136,52.53968,439253,0.922,
,13.171857,52.519646,28930,0.29,
,13.4740095,52.566483,291754,0.701,
,13.431164,52.53211,14016,0.85,
,13.430593,52.532368,14016,0.558,
,13.430211,52.53282,14016,0.308,
,13.43252,52.594387,387690,0.969,
,13.433151,52.607155,340320,0.451,
,13.337532,52.503426,325017,0.528,
,13.356155,52.542862,457082,0.498,
,13.4445305,52.49278,448579,0.448,
,13.422355,52.540363,288930,0.891,
,13.324468,52.428585,421591,0.877,
,13.435139,52.46143,313326,0.077,
,13.300864,52.530987,485025,0.315,
,13.451798,52.509827,223836,0.288,
,13.573782,52.443317,285688,0.188,
,13.434588,52.44326,288299,0.424,
,13.43424,52.443474,285966,0.408,
,13.305447,52.52555,52280,0.49,
,13.443209,52.48428,313945,0.843,
,13.347799,52.489513,309390,0.563,
,13.346361,52.489292,309392,0.741,
,13.3432045,52.488743,465883,0.199,
,13.4604435,52.43225,482055,0.728,
,13.418507,52.53047,343126,0.907,
,13.525471,52.491924,186553,0.719,
,13.353769,52.49316,203200,0.17,
,13.353424,52.490845,203202,0.163,
,13.353712,52.49292,203200,0.336,
,13.353425,52.490986,203202,0.04,
,13.428266,52.492973,234253,0.465,
,13.429287,52.48425,342076,0.076,
,13.525898,52.458908,303751,1,
,13.499658,52.509518,101631,0.469,
,13.577221,52.536373,103685,0.799,
,13.541057,52.435146,289417,0.747,
,13.6119995,52.511723,499520,0.194,
,13.611984,52.51177,236496,0.898,
,13.405861,52.539837,177206,0.349,
,13.411623,52.521904,446092,0.271,
,13.411479,52.52196,231836,0.931,
,13.422914,52.493137,185,0.435,
,13.410124,52.54847,15184,0.491,
,13.412557,52.5486,137065,0.651,
,13.52821,52.48964,107614,0.47,
,13.379249,52.497765,277842,0.32,
,13.386818,52.53101,209373,0.398,
,13.507284,52.4941,338199,0.623,
,13.378267,52.444656,240577,0.174,
,13.432545,52.46813,160110,0.339,
,13.38997,52.43486,139935,0.668,
,13.624793,52.453987,498206,0.251,
,13.289805,52.63335,356445,0.485,
,13.428249,52.492813,234253,0.7,
,13.428257,52.4929,234253,0.573,
,13.4279175,52.493256,234253,0.117,
,13.4128065,52.512005,352853,0.467,
,13.413524,52.511696,329050,0.169,
,13.327787,52.428738,462778,0.765,
,13.351844,52.596676,411735,0.782,
,13.351629,52.59666,411735,0.914,
,13.351994,52.596687,411735,0.69,
,13.426801,52.490284,17675,0.361,
,13.378553,52.507236,44159,0.664,
,13.4255085,52.478767,189572,0.161,
,13.42522,52.47966,128329,0.118,
,13.425401,52.480953,385422,0.291,
,13.426057,52.478584,340581,0.024,
,13.430064,52.481327,16891,0.299,
,13.337294,52.52673,177931,0.471,
,13.33735,52.526722,177931,0.404,
,13.430186,52.486294,123765,0.121,
,13.430867,52.486984,313800,0.421,
,13.417813,52.499733,232609,0.402,
,13.418949,52.50149,17730,0.01,
,13.436469,52.493572,329137,0.103,
,13.356522,52.52343,436418,0.707,
,13.3414345,52.526665,491701,0,
,13.396964,52.532356,502416,0.731,
,13.39222,52.519985,13229,0.791,
,13.386262,52.513336,325133,0.362,
,13.551242,52.534546,34520,0.83,
,13.448074,52.477142,286973,0.695,
,13.331492,52.532276,132986,1,
,13.378994,52.524887,434413,0.795,
,13.441879,52.46956,463631,0.391,
,13.503356,52.455463,295290,0.697,
,13.503465,52.45543,295290,0.621,
,13.327497,52.46495,272362,0.256,
,13.446015,52.549915,486526,0.927,
,13.335229,52.531094,458415,0,
,13.455086,52.50766,271215,0.043,
,13.393317,52.489246,11101,0.475,
,13.394085,52.49131,206782,0.833,
,13.410095,52.527943,454587,0,
,13.409414,52.528988,454547,0,
,13.393265,52.51255,160262,0.662,
,13.461067,52.51078,65252,0.854,
,13.320031,52.512863,347309,0.19,
,13.405135,52.527428,13846,0.748,
,13.406303,52.527225,13846,0.125,
,13.554597,52.55744,301227,0.681,
,13.379725,52.503403,13422,0.845,
,13.300887,52.52615,2974,0.834,
,13.448172,52.490574,313740,0.779,
,13.2868,52.433735,300206,0.244,
,13.421092,52.535706,36685,0.522,
,13.486725,52.465492,285623,0.341,
,13.38674,52.549896,427334,0.418,
,13.421721,52.495377,230201,0.331,
,13.2597475,52.43038,205994,0.636,
,13.497232,52.50858,302048,0.395,
,13.439381,52.499783,52236,0.101,
,13.336078,52.47139,251626,0.233,
,13.334399,52.587154,165410,0.901,
,13.332814,52.595055,174063,0.822,
,13.422456,52.53699,79293,0.305,
,13.4403925,52.48963,376446,0.126,
,13.429035,52.484013,132810,0.113,
,13.405115,52.52355,196694,0.622,
,13.382906,52.498623,307754,0.663,
,13.464314,52.509434,65265,0.184,
,13.407373,52.52402,214344,0.196,
,13.408005,52.51727,461267,0.657,
,13.452477,52.456738,31351,0.963,
,13.310394,52.493706,92524,0.566,
,13.357496,52.547634,179666,0.658,
,13.359932,52.548344,179688,0.404,
,13.452037,52.510353,223836,0.812,
,13.452111,52.510536,95771,0.034,
,13.38892,52.518658,240069,0.257,
,13.312458,52.50873,156602,0.396,
,13.436573,52.484146,236913,0.657,
,13.378628,52.544342,386767,0,
,13.483911,52.46322,473360,0.744,
,13.341969,52.467392,10892,0.831,
,13.434912,52.469112,134584,0.785,
,13.415194,52.543957,213473,0.531,
,13.4605055,52.517345,271228,0.4,
,13.498579,52.510635,376666,0.5,
,13.570785,52.56435,39362,0.028,
,13.567366,52.569714,275620,0.1,
,13.578426,52.457993,140523,0,
,13.578354,52.45715,167543,0.578,
,13.577828,52.45715,99575,0.828,
,13.503224,52.421284,135230,0.925,
,13.402212,52.533527,58779,0.669,
,13.35072,52.540928,457098,0.76,
,13.349548,52.5417,404986,0.537,
,13.3361635,52.52239,196138,0.701,
,13.398625,52.522842,71524,1,
,13.423527,52.47738,313727,0.438,
,13.388862,52.39829,134173,0.672,
,13.460704,52.492985,283037,0.342,
,13.38034,52.42931,27482,0.417,
,13.412417,52.568188,22356,0.257,
,13.496158,52.506798,302052,0.8,
,13.495608,52.5047,163213,0.265,
,13.382868,52.522987,388759,0.205,
,13.434098,52.484894,267314,0.947,
,13.304876,52.61923,130453,0.255,
,13.427374,52.490093,17675,0.813,
,13.435983,52.482296,313854,0.965,
,13.436391,52.48251,313854,0.674,
,13.322145,52.497097,10889,0.302,
,13.393915,52.42658,401148,1,
,13.195149,52.430557,130720,0,
,13.216815,52.4387,484750,0.272,
,13.37172,52.53335,205283,0.98,
,13.43672,52.533855,311472,0.611,
,13.328435,52.486977,92844,0.779,
,13.414067,52.549183,300767,0.855,
,13.424206,52.546017,15212,0.046,
,13.41256,52.546803,15177,0.862,
,13.330298,52.524036,83756,0.683,
,13.406253,52.54897,478654,0.363,
,13.447457,52.520615,14625,0.517,
,13.42041,52.533382,79300,0.546,
,13.311133,52.432514,5742,0.32,
,13.568101,52.571426,361649,0.208,
,13.335892,52.523125,196138,0.219,
,13.399899,52.522266,71511,0.328,
,13.402078,52.528896,185253,0.925,
,13.412827,52.490932,378935,0.49,
,13.283346,52.50626,492949,0.689,
,13.483256,52.497005,58349,0.337,
,13.387459,52.51121,458193,0.619,
,13.346191,52.503498,320773,0.695,
,13.346205,52.503674,320773,0.776,
,13.459369,52.510265,65261,0.086,
,13.3220625,52.520954,2563,0.469,
,13.373688,52.50954,161836,0.157,
,13.433497,52.531452,14033,0.899,
,13.477494,52.501556,464887,1,
,13.329142,52.521202,344994,0.913,
,13.301258,52.4945,241339,0.01,
,13.34256,52.531773,461715,0.636,
,13.286019,52.58472,189585,0.449,
,13.421985,52.498924,329579,1,
,13.443553,52.499577,335655,0.547,
,13.441707,52.498783,52237,0.692,
,13.446852,52.498646,359488,0.401,
,13.444832,52.499454,359485,0.446,
,13.249222,52.61001,324633,0.107,
,13.423981,52.554405,15210,0.451,
,13.419917,52.543583,36760,0.76,
,13.408551,52.5377,499385,0.078,
,13.412251,52.54476,319196,0.49,
,13.379977,52.523678,11433,0.774,
,13.406582,52.49866,197939,0.755,
,13.400763,52.53009,189030,0.519,
,13.384206,52.532207,11731,0.39,
,13.323321,52.490646,359715,0.304,
,13.484393,52.463615,285628,0.73,
,13.423849,52.48975,260713,0.017,
,13.5638075,52.57112,229421,0.277,
,13.448543,52.51235,426646,0.023,
,13.507345,52.499645,343341,0.547,
,13.431362,52.467083,501147,0.401,
,13.351136,52.524452,2405,0.037,
,13.402508,52.510494,13597,0.489,
,13.39322,52.526707,424478,0.66,
,13.393392,52.526146,424480,0.55,
,13.394134,52.526592,162147,0.934,
,13.392985,52.52714,424478,0.269,
,13.389803,52.526516,310520,0.429,
,13.261344,52.444523,20966,0.945,
,13.262145,52.487564,320633,0.727,
,13.440199,52.48361,162306,0.249,
,13.297773,52.5102,4764,0.243,
,13.577929,52.454258,37841,0.843,
,13.4821615,52.504097,225876,0.625,
,13.473327,52.535797,351190,0.509,
,13.403619,52.519695,442705,0.261,
,13.354507,52.49815,115564,0.968,
,13.354369,52.49695,491755,0.091,
,13.403389,52.522804,193531,0.707,
,13.415008,52.49313,113465,0.167,
,13.257453,52.434925,299646,0.803,
,13.395567,52.539562,468118,0.185,
,13.39399,52.506096,207517,0.457,
,13.414399,52.5506,325245,0.715,
,13.41255,52.541492,332732,0.407,
,13.400703,52.522552,71072,0.195,
,13.390729,52.504322,477129,0.474,
,13.39066,52.504616,330045,0.846,
,13.401739,52.52193,327272,0.115,
,13.198601,52.553875,453564,0.671,
,13.271212,52.51038,437773,0.031,
,13.45471,52.50743,271199,1,
,13.406835,52.524975,52172,0.009,
,13.409164,52.52298,88881,0.305,
,13.473735,52.453346,291896,0.572,
,13.430346,52.498238,329590,0.44,
,13.333266,52.506054,502830,0.278,
,13.261555,52.51687,85420,0.088,
,13.405276,52.540424,177206,0.076,
,13.293401,52.445366,473053,0.788,
,13.441007,52.497425,17580,0.387,
,13.315893,52.453762,342645,0.491,
,13.421211,52.481815,340933,0.73,
,13.437859,52.503025,346803,0.293,
,13.4565115,52.501755,140002,0.33,
,13.244163,52.578342,214465,0.542,
,13.405692,52.531,311441,0.357,
,13.355619,52.59764,165664,0.677,
,13.392036,52.564114,15463,0.071,
,13.477653,52.504814,217369,0.835,
,13.32766,52.472996,266562,0.798,
,13.327661,52.473076,501040,0,
,13.328038,52.47296,428063,0.45,
,13.335613,52.52872,356729,0.535,
,13.358019,52.49456,325079,0.654,
,13.379768,52.523064,425508,0.726,
,13.309201,52.467037,88396,0.002,
,13.461377,52.516914,271229,0.144,
,13.395768,52.5249,371828,0.618,
,13.397782,52.525158,371831,0.536,
,13.39519,52.526814,162147,0.527,
,13.40052,52.523716,138024,0.35,
,13.457858,52.510708,65259,0.691,
,13.297334,52.49578,149112,0.577,
,13.507472,52.49242,498220,0.356,
,13.431957,52.531727,14017,0.252,
,13.341369,52.525436,496859,0.066,
,13.342172,52.525337,496859,0.729,
,13.445509,52.546192,346675,0.363,
,13.412884,52.55418,175214,0.899,
,13.388353,52.438766,315965,0.866,
,13.508717,52.574463,406059,0.903,
,13.294139,52.50877,6674,0.139,
,13.353756,52.49714,8003,0.919,
,13.353373,52.49708,8003,0.693,
,13.354243,52.49694,8004,0.757,
,13.353832,52.493416,203199,0.993,
,13.353986,52.49405,203199,0.503,
,13.353516,52.4921,253048,0.116,
,13.353877,52.493595,203199,0.855,
,13.384044,52.512245,250388,0.608,
,13.374819,52.508816,11781,0.297,
,13.504492,52.57305,433859,0.712,
,13.326866,52.50202,337356,0,
,13.330959,52.50233,302771,0.987,
,13.330713,52.50287,304656,0.433,
,13.333334,52.50396,127498,0.746,
,13.333038,52.501495,256471,0.177,
,13.328565,52.468323,135848,0.24,
,13.433676,52.471508,27459,0.572,
,13.397567,52.535408,355608,0.48,
,13.390911,52.52005,79275,0.697,
,13.45573,52.50776,199386,0.698,
,13.456372,52.50757,199387,0.832,
,13.423221,52.53533,338959,0.834,
,13.422783,52.53548,13962,0.548,
,13.297372,52.497307,488570,0.827,
,13.319854,52.505665,324992,0.232,
,13.489067,52.512474,423561,0.505,
,13.452219,52.458073,376589,0.55,
,13.324584,52.49767,353447,0.091,
,13.324235,52.495903,353449,0.602,
,13.322154,52.493305,2067,0.755,
,13.45636,52.510773,342975,0.182,
,13.322611,52.496994,2117,0.057,
,13.454698,52.51031,95771,0.843,
,13.456656,52.51035,342975,0.447,
,13.44858,52.466114,392544,0.413,
,13.319139,52.497967,149230,0.45,
,13.431262,52.485554,313865,0.007,
,13.431807,52.48536,313865,0.369,
,13.430493,52.485825,313862,0.951,
,13.431138,52.485596,313864,0.832,
,13.442457,52.50112,227362,0.783,
,13.450354,52.50907,17337,0.549,
,13.424701,52.480457,435827,0.727,
,13.53472,52.433514,293250,0.908,
,13.452869,52.502552,17365,0.349,
,13.32824,52.4953,2056,0.682,
,13.323398,52.497917,4249,0.084,
,13.323387,52.49765,4249,0.037,
,13.432288,52.483643,162314,0.228,
,13.351644,52.497658,14881,0.437,
,13.354552,52.49795,115564,0.927,
,13.354643,52.49755,491766,0,
,13.624624,52.447853,38248,0.41,
,13.333292,52.50627,446247,0.711,
,13.333355,52.52797,9090,0.471,
,13.407669,52.517284,355924,0.795,
,13.342432,52.434708,75381,0.798,
,13.449269,52.505287,471089,0.517,
,13.394305,52.51909,500851,0.574,
,13.441789,52.483116,313944,0.084,
,13.423213,52.5327,13959,0.34,
,13.309997,52.476162,291995,0.265,
,13.327383,52.496235,4148,0.829,
,13.312496,52.512924,455829,0.775,
,13.326015,52.53161,141242,0.726,
,13.322572,52.511097,320936,0.083,
,13.320001,52.50405,227884,0.982,
,13.320025,52.50423,227884,0.782,
,13.321913,52.504436,3457,0.359,
,13.410772,52.52986,344508,0.9,
,13.301032,52.50989,7348,0.692,
,13.452239,52.508488,199379,0.042,
,13.428232,52.492077,234254,0.822,
,13.400897,52.548256,73562,0.983,
,13.287025,52.518288,4940,0.363,
,13.28647,52.520218,129538,0.658,
,13.289966,52.518517,48434,0.349,
,13.290642,52.519238,129556,0.804,
,13.289004,52.519077,480887,0.471,
,13.287864,52.518707,129543,0.639,
,13.289292,52.631855,294676,0.569,
,13.385111,52.5236,334381,0.312,
,13.403983,52.52031,355928,0.527,
,13.424668,52.47751,180650,0.347,
,13.320782,52.505093,1207,0.149,
,13.428283,52.49896,383353,0.538,
,13.307289,52.52554,2971,0.166,
,13.380181,52.516758,379877,0.732,
,13.379983,52.516743,79180,0.42,
,13.431502,52.497086,171708,0.368,
,13.43121,52.496773,171707,0.878,
,13.32877,52.477016,408828,0.745,
,13.431226,52.469112,313471,0.369,
,13.422673,52.53316,13957,0.7,
,13.422994,52.53305,13959,0.1,
,13.4225645,52.532932,412003,0.027,
,13.416699,52.53538,343133,0.934,
,13.40781,52.533146,155983,0.408,
,13.343961,52.46692,169402,0.173,
,13.428076,52.48447,18845,0.688,
,13.432842,52.484993,313866,0.13,
,13.430613,52.483665,342075,0.414,
,13.430742,52.48361,342075,0.357,
,13.427264,52.485203,132807,0.403,
,13.4260645,52.48539,18840,0.744,
,13.31143,52.512154,465765,0.885,
,13.395931,52.496246,436373,0.154,
,13.423872,52.532745,13959,0.796,
,13.419947,52.531265,88497,0.525,
,13.412529,52.49376,188772,0.559,
,13.479482,52.51688,327657,0.321,
,13.413159,52.533195,80163,0.327,
,13.344071,52.555225,171001,0.883,
,13.3736315,52.556377,470697,0.899,
,13.449181,52.485424,313616,0.111,
,13.430811,52.499897,339508,1,
,13.495888,52.415596,488960,0.565,
,13.411239,52.53975,43294,0.454,
,13.421081,52.495018,290359,0.647,
,13.420826,52.4955,230202,0.337,
,13.420931,52.495247,290359,0.825,
,13.408398,52.522797,182729,0.31,
,13.5424795,52.52747,259889,0.716,
,13.423276,52.500786,149802,0.205,
,13.325969,52.482635,4549,0.483,
,13.468069,52.428024,135067,0.334,
,13.478074,52.429794,135215,0.11,
,13.4587345,52.431602,135023,0.437,
,13.453071,52.429653,466988,0.053,
,13.307908,52.506794,129559,0.059,
,13.319658,52.486404,4771,0.258,
,13.3167515,52.502434,419251,0.165,
,13.587199,52.418526,170863,0.216,
,13.4367285,52.47098,98836,0.837,
,13.58669,52.520893,76635,0.773,
,13.406303,52.539673,177206,0.52,
,13.544719,52.43678,430243,0.176,
,13.322288,52.484,351648,1,
,13.58297,52.515182,477926,1,
,13.388074,52.520252,239166,1,
,13.288914,52.632534,346652,0.681,
,13.418467,52.529457,88490,0.922,
,13.336339,52.52684,177932,0.82,
,13.41194,52.52301,446082,0.324,
,13.412036,52.523083,446082,0.475,
,13.412139,52.523163,329270,0.178,
,13.421878,52.49337,290358,0.305,
,13.291671,52.553436,215731,0,
,13.291433,52.554424,12667,0.631,
,13.291536,52.55384,215701,0.111,
,13.296499,52.55564,215596,1,
,13.306313,52.50871,6605,0.604,
,13.432078,52.531673,14017,0.312,
,13.3431425,52.501984,37901,0.064,
,13.327446,52.527355,87506,0.233,
,13.327176,52.52738,87506,0.057,
,13.400345,52.386852,445951,0.811,
,13.443634,52.499653,335655,0.63,
,13.307481,52.499313,127532,0.718,
,13.338732,52.449234,421655,0.847,
,13.338518,52.45082,300883,0.645,
,13.341858,52.450867,429210,0.589,
,13.324195,52.511993,450148,0.259,
,13.359424,52.550613,11578,0.072,
,13.347703,52.521187,286417,0.895,
,13.554614,52.50111,489411,0.311,
,13.292793,52.446167,92623,0.088,
,13.293952,52.51194,10609,0.036,
,13.327585,52.46459,272362,0.166,
,13.327955,52.465263,135855,0.276,
,13.327752,52.46477,272362,0.123,
,13.314654,52.512913,480866,0.793,
,13.333386,52.505405,502831,0.809,
,13.368473,52.54462,11608,0.6,
,13.367251,52.551144,458390,0.695,
,13.394176,52.485687,317471,0.067,
,13.368195,52.544647,11611,0.424,
,13.2809105,52.586887,483546,0.264,
,13.374736,52.48647,312863,0.519,
,13.565008,52.542885,32412,0.125,
,13.561132,52.538105,32998,0.693,
,13.520136,52.525642,349568,0.068,
,13.312229,52.498837,3626,0.584,
,13.407217,52.539703,177206,0.826,
,13.378043,52.491627,312834,0.473,
,13.39393,52.491962,227943,0.33,
,13.401405,52.490467,73375,0.188,
,13.546985,52.437344,430238,0.268,
,,,,,
,13.396096,52.538857,20481,0.582,
,13.356342,52.54768,9271,0.68,
,13.334824,52.55102,233632,0.864,
,13.388738,52.5194,502077,0.383,
,13.379787,52.516727,79180,0.791,
,13.373732,52.50793,395264,0.325,
,13.37643,52.510586,501615,0.538,
,13.398848,52.523468,13193,0.777,
,13.270851,52.508907,459495,0.975,
,13.377005,52.50827,380739,0.705,
,13.383145,52.530758,502245,0.722,
,13.390018,52.511074,502618,0.238,
,13.389471,52.511356,458192,0.128,
,13.411459,52.519974,355995,0.18,
,13.410351,52.51953,81836,0.451,
,13.530639,52.429688,293284,0.437,
,13.412505,52.540867,500152,0.123,
,13.4141,52.54064,296941,0.505,
,13.420499,52.538223,86162,0.259,
,13.354067,52.488007,309402,0.486,
,13.509131,52.45656,498165,0.243,
,13.323771,52.475304,81279,0.055,
,13.406174,52.545845,15175,0.156,
,13.343937,52.51676,453876,0.379,
,13.346432,52.518616,424844,0.739,
,13.327771,52.50331,494753,0.837,
,13.348355,52.514652,380435,0.151,
,13.2172575,52.42721,483735,0.423,
,13.360948,52.4882,44363,0.244,
,13.292542,52.45635,301650,0.811,
,13.443644,52.49799,335782,0.773,
,13.443181,52.497063,99436,0.919,
,13.361927,52.488266,44364,0.863,
,13.387,52.525913,457489,0.009,
,13.526315,52.492176,179459,0.466,
,13.3403015,52.470013,96413,0.955,
,13.4225855,52.433666,230567,0.857,
,13.467833,52.468624,241097,0.722,
,13.466395,52.505405,339462,0.69,
,13.466686,52.50568,339463,0.082,
,13.393508,52.489014,11101,0.745,
,13.461317,52.512047,160283,0.227,
,13.35709,52.42805,98813,0.481,
,13.357248,52.425457,406876,1,
,13.556704,52.546837,366576,0,
,13.367515,52.491047,416853,0.721,
,13.457186,52.509777,278297,0.798,
,13.456938,52.51094,65259,0.16,
,13.458253,52.512802,160285,0.726,
,13.457108,52.51601,99504,0.893,
,13.463162,52.51659,271230,0.177,
,13.472154,52.515556,17311,0.736,
,13.458563,52.51133,251052,0.139,
,13.459133,52.512432,160285,0.135,
,13.201996,52.537083,64327,0.562,
,13.601558,52.482006,57286,0.107,
,13.3213625,52.50744,320925,0.007,
,13.438272,52.542686,14188,0.839,
,13.322974,52.49786,4248,0.152,
,13.3228245,52.49794,4247,0.623,
,13.435761,52.532345,320881,0.003,
,13.446284,52.524544,132567,0.218,
,13.130758,52.444546,119729,0.026,
,13.398318,52.51526,13290,0.102,
,13.398526,52.519115,269552,0.244,
,13.404072,52.551186,37010,0.156,
,13.408062,52.551666,142871,0.905,
,13.416979,52.54978,296621,0.366,
,13.418279,52.49232,113467,0.634,
,13.418132,52.492355,113467,0.537,
,13.419015,52.4938,28230,0.467,
,13.419301,52.49373,28230,0.047,
,13.4204,52.49316,28226,0.1,
,13.464058,52.52879,342127,0.584,
,13.355162,52.48667,499030,0.831,
,13.368306,52.545,11614,0.199,
,13.398688,52.53511,95061,0.47,
,13.402935,52.536816,12615,0.461,
,13.400703,52.537376,12619,0.203,
,13.404023,52.537373,12623,0.339,
,13.358105,52.547287,179666,0.082,
,13.531987,52.431004,206536,0.809,
,13.413335,52.549862,138918,0.552,
,13.456685,52.529423,283095,0.241,
,13.404251,52.53333,424717,0.777,
,13.307115,52.456203,476460,0.923,
,13.3629265,52.41325,301975,0.282,
,13.363518,52.414143,53335,0.622,
,13.423898,52.51757,65999,0.725,
,13.401809,52.529526,462007,0.189,
,13.382214,52.522106,9789,0.278,
,13.384282,52.520615,352313,0.314,
,13.383755,52.523094,140894,0.901,
,13.388015,52.526012,428663,0.344,
,13.384504,52.52236,140894,0.031,
,13.276002,52.448284,339292,0.559,
,13.400885,52.53319,58777,0.868,
,13.402242,52.53122,49831,0.089,
,13.394412,52.528446,136311,0.308,
,13.392664,52.527496,310521,0.899,
,13.563407,52.542343,492187,0.089,
,13.4057255,52.534927,467942,0.339,
,13.330936,52.504128,470535,1,
,13.325348,52.46709,8521,0.792,
,13.570625,52.54121,474644,0.252,
,13.401878,52.53317,58779,0.369,
,13.323442,52.42903,421592,0.602,
,13.232714,52.438316,243907,0.509,
,13.367236,52.49307,96273,0.095,
,13.280223,52.588802,39962,0.433,
,13.433635,52.495766,6991,0.465,
,13.528786,52.454277,261093,0.651,
,13.526982,52.48573,18606,0.779,
,13.307839,52.50901,80077,0.748,
,13.305513,52.50801,6612,0.877,
,13.281846,52.58931,24947,0.119,
,13.4153595,52.547096,36767,0.419,
,13.412531,52.546215,319193,0.438,
,13.377091,52.50922,499880,0.719,
,13.379782,52.50956,448900,0.313,
,13.388252,52.522587,322863,0.31,
,13.379078,52.600395,157332,0.527,
,13.467004,52.505527,339463,0.146,
,13.303664,52.499935,461272,0.281,
,13.295969,52.51579,7521,0.613,
