POIId,Longitude,Latitude,EdgeId,Distance_from_start_node
733,13.502692,52.50625,18279,0.72
734,13.506145,52.51093,147960,0.409
735,13.318358,52.511196,6732,0.833
736,13.362058,52.550983,11572,0.304
737,13.4035635,52.553085,12566,0.156
738,13.294972,52.50499,4210,0.123
739,13.365581,52.552216,355736,0.182
740,13.36187,52.551888,355733,0.072
741,13.426681,52.488136,241382,0.873
742,13.471753,52.51532,271237,0.902
743,13.468235,52.50678,339463,0.84
744,13.433189,52.48423,162313,0.47
745,13.433001,52.484447,162313,0.482
746,13.434793,52.48586,227653,0.305
747,13.434935,52.485577,227653,0.334
748,13.50625,52.49331,338206,0.863
749,13.351308,52.547054,11491,0.173
750,13.447921,52.50448,218498,0
751,13.4253645,52.493153,184,0.067
752,13.4299755,52.460106,313349,0.375
753,13.344718,52.48885,165073,0.186
754,13.344754,52.48935,7695,0.66
755,13.429257,52.490917,322287,0.672
756,13.428791,52.490112,390309,0.92
757,13.353421,52.491066,203201,0.963
758,13.434608,52.483036,313604,0.046
759,13.428852,52.490612,322287,0.375
760,13.51207,52.50833,454873,0.304
761,13.407741,52.53913,177207,0.103
762,13.307448,52.525524,2971,0.732
763,13.519343,52.484596,23008,0.074
764,13.4095125,52.547653,15183,0.174
765,13.41135,52.54741,63607,0.467
766,13.387921,52.527145,326338,0.546
767,13.526238,52.48337,205965,0.173
768,13.507083,52.49412,338199,0.354
769,13.507199,52.494106,338199,0.51
770,13.435946,52.55627,377918,0.192
771,13.431451,52.46914,313471,0.469
772,13.376386,52.45484,303686,0.15
773,13.29811,52.495262,149114,0.274
774,13.294067,52.50662,151874,0.857
775,13.427645,52.488415,373301,0.721
776,13.448585,52.553898,17193,0.712
777,13.416645,52.501606,28263,0.876
778,13.417217,52.501934,17729,0.226
779,13.4091,52.504345,345730,0.822
780,13.322119,52.473335,92564,0.842
781,13.366354,52.503082,14539,0.468
782,13.393708,52.490482,187899,0.778
783,13.486779,52.46554,285623,0.265
784,13.438092,52.482456,260255,0.047
785,13.412094,52.55423,175215,0.385
786,13.414856,52.553333,496497,0.521
787,13.413654,52.551144,382053,0.473
788,13.366378,52.546616,458382,0.902
789,13.428937,52.49438,6992,0.501
790,13.433523,52.483494,313604,0.531
791,13.419907,52.478386,7918,0.12
792,13.420069,52.476704,313729,0.104
793,13.391474,52.525116,2336,0.683
794,13.370958,52.551994,11995,0.815
795,13.4514475,52.50772,271206,0.746
796,13.414948,52.53068,13935,0.386
797,13.359,52.550457,11578,0.501
798,13.414355,52.53273,343129,0.648
799,13.416908,52.545498,409340,0.389
800,13.4641695,52.510006,261174,0.263
801,13.41001,52.547546,63607,0.087
802,13.529136,52.459984,299752,0.955
803,13.3060055,52.41946,425063,0.021
804,13.33532,52.463806,232130,0.003
805,13.566482,52.57002,275620,0.926
806,13.471194,52.528984,60835,0.162
807,13.470134,52.529156,409633,0.497
808,13.465011,52.50934,65266,0.549
809,13.359277,52.5342,431768,0.013
810,13.349943,52.541523,457097,0.407
811,13.54384,52.436523,430243,0.996
812,13.497042,52.508255,302049,0.143
813,13.579079,52.44351,41754,0.348
814,13.427663,52.478497,52083,0.26
815,13.404987,52.525345,79232,0.453
816,13.688646,52.43031,310666,0.702
817,13.3624,52.488907,44366,0.604
818,13.426049,52.548504,325192,0.699
819,13.422937,52.545155,256956,0.664
820,13.423056,52.545277,256956,0.855
821,13.332483,52.477177,40651,0.169
822,13.329164,52.47632,40650,0.289
823,13.423148,52.544792,256956,0.525
824,13.434001,52.482212,360370,0.734
825,13.38528,52.530125,356475,0.99
826,13.423416,52.473682,313795,0.058
827,13.416399,52.53507,343133,0.742
828,13.416235,52.53443,343133,0.497
829,13.56844,52.57131,361648,0.78
830,13.399444,52.522255,71511,0.665
831,13.283696,52.50549,6625,0.144
832,13.28734,52.495583,234246,1
833,13.416215,52.531784,198191,0.747
834,13.207498,52.53949,88639,0.022
835,13.472403,52.508,361782,0.422
836,13.470847,52.50712,283054,0.837
837,13.51223,52.4645,422611,0.151
838,13.455318,52.518246,17276,0.333
839,13.388782,52.52263,322864,0.092
840,13.446314,52.49895,359489,0.239
841,13.440857,52.499138,52237,0.248
842,13.441509,52.49754,17580,0.552
843,13.343916,52.466988,169402,0.023
844,13.425463,52.49016,17674,0.603
845,13.563715,52.570995,229421,0.154
846,13.401863,52.530148,49831,0.809
847,13.391994,52.52619,393011,0.501
848,13.358658,52.5342,2308,0.38
849,13.584762,52.42236,409835,1
850,13.355241,52.489113,309413,0.37
851,13.452565,52.481266,345215,0.19
852,13.345084,52.506794,426408,0.98
853,13.454934,52.513588,160287,0.953
854,13.400021,52.522526,71508,0.209
855,13.416759,52.50087,28263,0.407
856,13.430748,52.502167,352627,0.321
857,13.454771,52.507587,271215,0.579
858,13.47934,52.55575,61546,0.405
859,13.296568,52.49893,7111,0.778
860,13.429102,52.49606,329268,0.208
861,13.405826,52.55086,36652,0.821
862,13.270745,52.43845,485058,1
863,13.371091,52.55849,272285,0.136
864,13.372928,52.556423,491925,0.473
865,13.423716,52.477425,313727,0.682
866,13.393681,52.525997,424480,0.465
867,13.42782,52.496124,277287,0.963
868,13.429338,52.49567,329268,0.416
869,13.426142,52.496613,329266,0.5
870,13.392678,52.5639,84109,0.799
871,13.283029,52.510727,12997,0.518
872,13.3871,52.52538,457489,0.623
873,13.426892,52.475273,313583,0.122
874,13.292403,52.496845,1032,0.204
875,13.365363,52.496414,93730,0.948
876,13.427006,52.476616,52075,0.843
877,13.395238,52.52453,484275,0.031
878,13.398879,52.525692,233176,0.315
879,13.454543,52.474785,258463,0.474
880,13.443014,52.511574,384524,1
881,13.426546,52.48152,16886,0.84
882,13.352963,52.497025,8003,0.452
883,13.349491,52.49431,149555,0.286
884,13.361588,52.48397,289688,0.753
885,13.336987,52.528564,356731,0.676
886,13.336155,52.528408,356730,0.416
887,13.337862,52.52827,356732,0.755
888,13.308143,52.498062,4245,0.105
889,13.460565,52.449036,191623,0.355
890,13.342921,52.499012,302142,0.294
891,13.402313,52.53352,58779,0.74
892,13.458883,52.50913,278299,0.494
893,13.380554,52.497417,399930,0.055
894,13.36194,52.491467,14968,0.601
895,13.401254,52.53562,12601,0.506
896,13.322497,52.497955,491683,1
897,13.43025,52.48591,313861,0.657
898,13.433415,52.484776,313867,0.333
899,13.470176,52.517548,137330,0.269
900,13.325955,52.530815,356748,0.611
901,13.35146,52.497623,14881,0.397
902,13.354188,52.497513,491764,0.728
903,13.3540945,52.500866,369994,0.513
904,13.434724,52.490494,313818,0.054
905,13.450898,52.504772,17372,0.925
906,13.374522,52.507526,61038,0.08
907,13.349715,52.50072,43688,0.102
908,13.3503685,52.50052,309649,0.777
909,13.430952,52.486538,313800,0.23
910,13.322397,52.504055,3457,0.644
911,13.302739,52.52443,5054,0.712
912,13.4236355,52.50031,40728,0.297
913,13.385306,52.5579,266732,0.777
914,13.454395,52.510357,95771,0.748
915,13.287493,52.5168,4944,0.399
916,13.289941,52.51866,48434,0.625
917,13.306967,52.498463,4738,0.555
918,13.44264,52.47387,83649,0.858
919,13.4417,52.473553,83650,0.505
920,13.306882,52.4984,4738,0.308
921,13.402853,52.490173,73374,0.565
922,13.320203,52.51716,135527,0.405
923,13.431956,52.496937,171708,0.647
924,13.313787,52.504227,261166,0.377
925,13.313064,52.502174,6697,0.043
926,13.427815,52.48459,18845,0.411
927,13.42569,52.532097,13960,0.79
928,13.424015,52.532703,13959,0.907
929,13.550385,52.438866,297119,0.276
930,13.424623,52.478535,490914,0.199
931,13.327527,52.5042,494753,0.276
932,13.299793,52.498016,345814,0.97
933,13.3691635,52.550236,11968,0.831
934,13.402871,52.54099,332876,0.535
935,13.38778,52.49366,502782,0.588
936,13.432781,52.494488,138868,0.118
937,13.327989,52.458157,18806,0.551
938,13.383773,52.495045,13468,0.864
939,13.317392,52.486656,1332,0.411
940,13.326713,52.49838,4252,0.932
941,13.2378645,52.542206,136489,0.459
942,13.3367405,52.488045,7674,0.595
943,13.386394,52.520695,440600,1
944,13.42628,52.489727,234442,0.46
945,13.438565,52.543106,250813,0.676
946,13.377607,52.466408,496,0.397
947,13.445587,52.499004,359489,0.786
948,13.447126,52.498493,359487,0.743
949,13.308139,52.495537,4277,0.824
950,13.344323,52.44614,24868,0.184
951,13.347633,52.548607,442447,0.609
952,13.321984,52.466892,376503,0.834
953,13.348461,52.494434,39844,0.384
954,13.362789,52.55013,9573,0.366
955,13.361894,52.55176,144429,0.437
956,13.563648,52.536793,39850,0.05
957,13.394708,52.4918,227942,0.227
