Query|Route|Time|Time_KNN|Heap_fetches|Heap_max_size
416774 [[[6], [0]], [[3]], [[2]], [[4]], [[6]]]|Found route: [POIs: (827, 241637, restaurant, 9.765928277330291), (2721, 241637, movie_theater, 0.0), (2295, 241941, atm_bank, 0.2243611427751827), (3220, 241713, pharmacy, 0.046604954913280025), (4448, 241987, gas_station, 0.2979055410384205), Length: 10.334799916057174, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 1299 ms|Time for KNN: 1138054401 ms|Heap fetches: 145|Max heap size: 101
10828 [[[0], [5]], [[3]], [[2]], [[4]], [[6]]]|Found route: [POIs: (1177, 12615, restaurant, 2.0788960812155826), (2775, 12609, movie_theater, 0.13040901742066338), (2475, 12609, atm_bank, 0.0), (3225, 13712, pharmacy, 0.09846157175479556), (4443, 12115, gas_station, 1.5414823319200097), Length: 3.8492490023110513, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 1844 ms|Time for KNN: 1679617271 ms|Heap fetches: 1420|Max heap size: 285
215391 [[[1], [0]], [[3]], [[2]], [[4]], [[6]]]|Found route: [POIs: (413, 204019, restaurant, 3.3612826617098754), (2681, 204019, movie_theater, 0.0), (2319, 203692, atm_bank, 0.48563124623870724), (3304, 204958, pharmacy, 0.2812997021961393), (4496, 205493, gas_station, 0.7277781312112687), Length: 4.85599174135599, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 3758 ms|Time for KNN: 3589120314 ms|Heap fetches: 2379|Max heap size: 481
370426 [[[4], [2]], [[3]], [[2]], [[4]], [[6]]]|Found route: [POIs: (3337, 369660, pharmacy, 1.05417341690444), (2699, 370865, movie_theater, 1.0211397810758343), (2306, 369671, atm_bank, 0.923835313054847), (3337, 369660, pharmacy, 0.19718035005062523), (4406, 371065, gas_station, 1.2050099347723136), Length: 4.40133879585806, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 835 ms|Time for KNN: 673368919 ms|Heap fetches: 87|Max heap size: 68
323989 [[[6], [3]], [[3]], [[2]], [[4]], [[6]]]|Found route: [POIs: (2754, 324051, movie_theater, 0.5190331883970503), (2754, 324051, movie_theater, 0.0), (2459, 324018, atm_bank, 0.7116186715621174), (3042, 319687, pharmacy, 0.855718128893173), (4379, 304074, gas_station, 0.40282285660079326), Length: 2.489192845453134, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 3362 ms|Time for KNN: 3192265421 ms|Heap fetches: 2941|Max heap size: 873
354850 [[[1], [4]], [[3]], [[2]], [[4]], [[6]]]|Found route: [POIs: (810, 277793, coffee_shop, 1.5008069372157593), (2747, 275432, movie_theater, 1.9826706044977913), (2437, 275467, atm_bank, 0.327695349367367), (3227, 275456, pharmacy, 0.10992855347150066), (4539, 276224, gas_station, 1.0314131845549082), Length: 4.952514629107327, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 1691 ms|Time for KNN: 1527693953 ms|Heap fetches: 602|Max heap size: 258
211 [[[5], [4]], [[3]], [[2]], [[4]], [[6]]]|Found route: [POIs: (3270, 4174, pharmacy, 3.8600660374890414), (2775, 12609, movie_theater, 7.518794739601698), (2475, 12609, atm_bank, 0.0), (3225, 13712, pharmacy, 0.09846157175479556), (4443, 12115, gas_station, 1.5414823319200097), Length: 13.018804680765545, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 1812 ms|Time for KNN: 1643875272 ms|Heap fetches: 1312|Max heap size: 276
328867 [[[2], [3]], [[3]], [[2]], [[4]], [[6]]]|Found route: [POIs: (2772, 329020, movie_theater, 0.3964763008815912), (2772, 329020, movie_theater, 0.0), (2187, 329013, atm_bank, 0.16261317940237813), (2923, 331968, pharmacy, 0.4160405692542601), (4489, 329198, gas_station, 0.9794673543056528), Length: 1.954597403843882, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 992 ms|Time for KNN: 826594044 ms|Heap fetches: 553|Max heap size: 272
12785 [[[1], [0]], [[3]], [[2]], [[4]], [[6]]]|Found route: [POIs: (1177, 12615, restaurant, 1.0660276642680737), (2775, 12609, movie_theater, 0.13040901742066338), (2475, 12609, atm_bank, 0.0), (3225, 13712, pharmacy, 0.09846157175479556), (4443, 12115, gas_station, 1.5414823319200097), Length: 2.8363805853635427, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 1845 ms|Time for KNN: 1649555790 ms|Heap fetches: 1332|Max heap size: 260
314038 [[[1], [3]], [[3]], [[2]], [[4]], [[6]]]|Found route: [POIs: (2801, 324251, movie_theater, 2.058233319089472), (2801, 324251, movie_theater, 0.0), (2163, 324378, atm_bank, 0.46590667306170364), (3358, 304205, pharmacy, 0.6367154632033513), (4379, 304074, gas_station, 0.8756239725799936), Length: 4.0364794279345215, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 6975 ms|Time for KNN: 6774016593 ms|Heap fetches: 7055|Max heap size: 3160
416769 [[[3], [1]], [[3]], [[2]], [[4]], [[6]]]|Found route: [POIs: (2721, 241637, movie_theater, 9.761021242254163), (2721, 241637, movie_theater, 0.0), (2295, 241941, atm_bank, 0.2243611427751827), (3220, 241713, pharmacy, 0.046604954913280025), (4448, 241987, gas_station, 0.2979055410384205), Length: 10.329892880981046, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 598 ms|Time for KNN: 434212453 ms|Heap fetches: 43|Max heap size: 33
43338 [[[3], [0]], [[3]], [[2]], [[4]], [[6]]]|Found route: [POIs: (929, 63859, restaurant, 3.1795634889764934), (2775, 12609, movie_theater, 2.8316097910134936), (2475, 12609, atm_bank, 0.0), (3225, 13712, pharmacy, 0.09846157175479556), (4443, 12115, gas_station, 1.5414823319200097), Length: 7.651117183664793, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 2233 ms|Time for KNN: 2064375922 ms|Heap fetches: 1416|Max heap size: 312
127321 [[[2], [1]], [[3]], [[2]], [[4]], [[6]]]|Found route: [POIs: (247, 126838, coffee_shop, 0.41075342869154047), (2719, 126838, movie_theater, 0.0), (2195, 127004, atm_bank, 0.26358352231763504), (2994, 127004, pharmacy, 0.0), (4442, 126176, gas_station, 1.1162077470664848), Length: 1.7905446980756603, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 833 ms|Time for KNN: 668843890 ms|Heap fetches: 478|Max heap size: 221
321952 [[[4], [6]], [[3]], [[2]], [[4]], [[6]]]|Found route: [POIs: (2942, 187536, pharmacy, 1.2568178697448817), (2687, 187217, movie_theater, 0.30691328741691815), (2485, 187278, atm_bank, 0.24499865725863063), (2942, 187536, pharmacy, 0.2928676453202612), (4488, 187942, gas_station, 0.29899211312304763), Length: 2.400589572863739, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 1869 ms|Time for KNN: 1703239467 ms|Heap fetches: 1210|Max heap size: 670
171836 [[[3], [2]], [[3]], [[2]], [[4]], [[6]]]|Found route: [POIs: (2768, 167605, movie_theater, 1.7443431610844742), (2768, 167605, movie_theater, 0.0), (2570, 167605, atm_bank, 0.0), (3372, 167527, pharmacy, 0.3240364167041855), (4437, 167249, gas_station, 0.907780896464813), Length: 2.9761604742534726, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 15201 ms|Time for KNN: 14993506999 ms|Heap fetches: 9315|Max heap size: 3984
116807 [[[5], [6]], [[3]], [[2]], [[4]], [[6]]]|Found route: [POIs: (4074, 114442, pub_bar, 3.2294495300775403), (2703, 114364, movie_theater, 0.43618952041038384), (2171, 114867, atm_bank, 0.5861366753823742), (3202, 114990, pharmacy, 0.06899636401379111), (4479, 120453, gas_station, 0.7686063692650793), Length: 5.0893784591491675, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 6403 ms|Time for KNN: 6231714078 ms|Heap fetches: 3001|Max heap size: 915
245654 [[[6], [2]], [[3]], [[2]], [[4]], [[6]]]|Found route: [POIs: (2492, 231495, atm_bank, 0.7306979258983457), (2721, 241637, movie_theater, 4.197497436736426), (2295, 241941, atm_bank, 0.2243611427751827), (3220, 241713, pharmacy, 0.046604954913280025), (4448, 241987, gas_station, 0.2979055410384205), Length: 5.497067001361655, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 879 ms|Time for KNN: 713050637 ms|Heap fetches: 66|Max heap size: 55
327541 [[[0], [4]], [[3]], [[2]], [[4]], [[6]]]|Found route: [POIs: (1794, 327987, restaurant, 0.4435033690185042), (2810, 327534, movie_theater, 0.37824583216725904), (2643, 327987, atm_bank, 0.37824583216725904), (3377, 329284, pharmacy, 0.42052525478109426), (4489, 329198, gas_station, 0.4853291810939896), Length: 2.1058494692281062, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 3923 ms|Time for KNN: 3749466403 ms|Heap fetches: 2928|Max heap size: 1817
191903 [[[0], [1]], [[3]], [[2]], [[4]], [[6]]]|Found route: [POIs: (817, 61715, restaurant, 1.278082233981709), (2797, 57488, movie_theater, 2.805664644113288), (2281, 57455, atm_bank, 0.06412075298050063), (2878, 57458, pharmacy, 0.08584450063012916), (4530, 57523, gas_station, 0.8530971319813717), Length: 5.086809263686999, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 7320 ms|Time for KNN: 7096037059 ms|Heap fetches: 8152|Max heap size: 1904
241051 [[[2], [4]], [[3]], [[2]], [[4]], [[6]]]|Found route: [POIs: (3219, 241586, pharmacy, 2.1615306546294293), (2721, 241637, movie_theater, 0.243274488278464), (2295, 241941, atm_bank, 0.2243611427751827), (3220, 241713, pharmacy, 0.046604954913280025), (4448, 241987, gas_station, 0.2979055410384205), Length: 2.9736767816347762, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 258 ms|Time for KNN: 93543572 ms|Heap fetches: 39|Max heap size: 27
