Query|Route|Time|Time_KNN|Heap_fetches|Heap_max_size
373556 [4, 2, 1, 2, 4] 5 [1, 3]|Found route: [POIs: (3283, 372716, pharmacy, 0.2994371379989729), (2101, 372716, atm_bank, 0.0), (2015, 373622, coffee_shop, 0.29914751544286333), (2674, 376191, atm_bank, 1.1905972827523532), (3394, 376162, pharmacy, 0.07817526877950613), Length: 1.8673572049736955, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 96 ms|Time for KNN: 95 ms|Heap fetches: 65|Max heap size: 34
153244 [1, 2, 4, 2, 1] 5 [1, 3]|Found route: [POIs: (1591, 167399, coffee_shop, 0.6369611184607111), (2583, 167400, atm_bank, 0.08943745465124597), (3372, 167527, pharmacy, 0.245521369371509), (2535, 167840, atm_bank, 0.22935963103258303), (873, 167801, coffee_shop, 0.04921615869390455), Length: 1.2504957322099537, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 106 ms|Time for KNN: 105 ms|Heap fetches: 83|Max heap size: 62
92937 [4, 3, 2, 0, 2] 5 [2, 4]|Found route: [POIs: (3320, 92039, pharmacy, 0.9155684193479101), (2692, 57721, movie_theater, 2.526245628258403), (2134, 57685, atm_bank, 0.2095753319297595), (1438, 57458, restaurant, 0.07524122967547406), (2276, 57582, atm_bank, 0.010568225210811976), Length: 3.737198834422358, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 96 ms|Time for KNN: 96 ms|Heap fetches: 44|Max heap size: 27
214237 [5, 4, 5, 4, 6] 5 [1, 3]|Found route: [POIs: (3524, 203467, pub_bar, 3.1535997216300675), (3304, 204958, pharmacy, 0.12628974654669853), (3524, 203467, pub_bar, 0.12628974654669853), (3096, 205029, pharmacy, 0.2056416852071984), (4496, 205493, gas_station, 0.7902178928120477), Length: 4.402038792742711, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 657 ms|Time for KNN: 655 ms|Heap fetches: 611|Max heap size: 104
172117 [6, 2, 2, 2, 1] 5 [1, 3]|Found route: [POIs: (4367, 150488, gas_station, 2.634557490795599), (2236, 158882, atm_bank, 0.8181114229903943), (2236, 158882, atm_bank, 0.0), (2230, 158881, atm_bank, 0.09656210827793207), (1048, 158747, coffee_shop, 0.0645958742256301), Length: 3.6138268962895554, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 244 ms|Time for KNN: 243 ms|Heap fetches: 87|Max heap size: 27
205362 [3, 2, 6, 2, 3] 5 [1, 3]|Found route: [POIs: (2681, 204019, movie_theater, 0.8472109275242588), (2169, 204957, atm_bank, 0.7194407773268338), (4496, 205493, gas_station, 0.7752683023192816), (2319, 203692, atm_bank, 1.0090778334074075), (2681, 204019, movie_theater, 0.48563124623870724), Length: 3.8366290868164885, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 278 ms|Time for KNN: 277 ms|Heap fetches: 136|Max heap size: 27
20416 [0, 6, 4, 2, 4] 5 [2, 4]|Found route: [POIs: (1145, 28828, restaurant, 2.3790475895970906), (4424, 29042, gas_station, 0.8412020131061693), (2893, 28494, pharmacy, 0.5116382281019988), (2147, 28350, atm_bank, 0.008254087420142855), (3268, 28517, pharmacy, 0.10693853693984981), Length: 3.847080455165251, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 596 ms|Time for KNN: 596 ms|Heap fetches: 146|Max heap size: 115
290199 [5, 3, 4, 2, 4] 5 [2, 4]|Found route: [POIs: (4220, 288331, pub_bar, 3.840229634617251), (2727, 363315, movie_theater, 6.340097982839747), (3014, 363419, pharmacy, 0.043714707584981596), (2167, 363416, atm_bank, 0.11541312930332348), (3012, 363020, pharmacy, 0.4261940579531122), Length: 10.765649512298415, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 27 ms|Time for KNN: 26 ms|Heap fetches: 6|Max heap size: 4
225848 [2, 6, 2, 4, 6] 5 [0, 2]|Found route: [POIs: (2144, 166255, atm_bank, 1.5921086691877144), (4524, 166237, gas_station, 0.33107919493210924), (2201, 166188, atm_bank, 0.08695888222077908), (3071, 166243, pharmacy, 0.014863262497621403), (4524, 166237, gas_station, 0.07209561972315767), Length: 2.097105628561382, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 65 ms|Time for KNN: 65 ms|Heap fetches: 32|Max heap size: 20
255472 [2, 4, 5, 4, 6] 5 [1, 3]|Found route: [POIs: (2399, 263232, atm_bank, 2.166029009878929), (3204, 263316, pharmacy, 0.06730533172972379), (3785, 263232, pub_bar, 0.06730533172972379), (3393, 262899, pharmacy, 0.7454298383628278), (4520, 263170, gas_station, 0.16319188464015094), Length: 3.2092613963413554, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 195 ms|Time for KNN: 195 ms|Heap fetches: 141|Max heap size: 78
