Query|Route|Time|Time_KNN|Heap_fetches|Heap_max_size
115689 [6, 1, 6, 1, 4] 5 [0, 2]|Found route: [POIs: (4428, 116084, gas_station, 1.660509563809446), (307, 128730, coffee_shop, 1.512793288160234), (4463, 128702, gas_station, 0.06782855695548956), (307, 128730, coffee_shop, 0.06782855695548956), (2930, 128627, pharmacy, 0.05035288930742494), Length: 3.3593128551880835, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 92 ms|Time for KNN: 92 ms|Heap fetches: 32|Max heap size: 27
238289 [6, 6, 6, 1, 1] 5 [0, 2]|Found route: [POIs: (4506, 242566, gas_station, 1.3225552939941707), (4448, 241987, gas_station, 0.6231414885335442), (4448, 241987, gas_station, 0.0), (350, 241689, coffee_shop, 0.1936127197019315), (350, 241689, coffee_shop, 0.0), Length: 2.139309502229646, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 43 ms|Time for KNN: 42 ms|Heap fetches: 32|Max heap size: 21
189381 [6, 6, 6, 4, 0] 5 [0, 2]|Found route: [POIs: (4445, 237271, gas_station, 1.8213969369512568), (4445, 237271, gas_station, 0.0), (4469, 238157, gas_station, 0.9506968405169227), (3054, 237587, pharmacy, 0.7025447679646575), (695, 237584, restaurant, 0.01348663478555057), Length: 3.488125180218388, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 193 ms|Time for KNN: 192 ms|Heap fetches: 91|Max heap size: 28
938 [5, 5, 6, 0, 6] 5 [2, 4]|Found route: [POIs: (3436, 10079, pub_bar, 7.510305835777753), (3436, 10079, pub_bar, 0.0), (4417, 10283, gas_station, 0.6031961175875852), (1082, 10830, restaurant, 1.3122005767288687), (4477, 11271, gas_station, 0.6673734864858651), Length: 10.09307601658007, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 54 ms|Time for KNN: 53 ms|Heap fetches: 20|Max heap size: 7
363414 [6, 4, 6, 6, 2] 5 [0, 2]|Found route: [POIs: (4426, 361068, gas_station, 2.458642896426786), (3314, 354873, pharmacy, 1.246386525886348), (4430, 354980, gas_station, 0.5459133675749774), (4430, 354980, gas_station, 0.0), (2548, 354932, atm_bank, 0.30669910477182444), Length: 4.557641894659936, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 41 ms|Time for KNN: 41 ms|Heap fetches: 19|Max heap size: 10
370652 [4, 2, 3, 0, 3] 5 [2, 4]|Found route: [POIs: (3080, 387142, pharmacy, 4.0046219975207515), (2231, 388700, atm_bank, 0.16778022815690144), (2707, 388877, movie_theater, 0.0900486704473247), (900, 390195, restaurant, 0.5118373046124067), (2755, 390195, movie_theater, 0.0), Length: 4.774288200737384, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 1461 ms|Time for KNN: 1459 ms|Heap fetches: 231|Max heap size: 130
135566 [6, 5, 6, 4, 4] 5 [0, 2]|Found route: [POIs: (4420, 137167, gas_station, 0.8039393132404622), (3667, 139132, pub_bar, 1.1614666528997877), (4414, 139471, gas_station, 0.20677149026895147), (3037, 139499, pharmacy, 0.2520494947928349), (3037, 139499, pharmacy, 0.0), Length: 2.4242269512020362, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 100 ms|Time for KNN: 99 ms|Heap fetches: 46|Max heap size: 39
208725 [6, 2, 3, 0, 3] 5 [2, 4]|Found route: [POIs: (4374, 222043, gas_station, 4.781067250503867), (2201, 166188, atm_bank, 2.9077353713296046), (2794, 166640, movie_theater, 0.29857394327356623), (2069, 166612, restaurant, 0.39787618775981154), (2777, 166597, movie_theater, 0.09277147261482065), Length: 8.47802422548167, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 76062 ms|Time for KNN: 76022 ms|Heap fetches: 3695|Max heap size: 268
284290 [3, 0, 3, 1, 5] 5 [0, 2]|Found route: [POIs: (2739, 350818, movie_theater, 11.851807961049666), (2080, 275467, restaurant, 2.2433378576584615), (2747, 275432, movie_theater, 0.327695349367367), (2029, 275359, coffee_shop, 0.3073110298188722), (4215, 275289, pub_bar, 0.08276960164617243), Length: 14.81292179954054, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 1459 ms|Time for KNN: 1457 ms|Heap fetches: 433|Max heap size: 155
425088 [6, 6, 6, 1, 4] 5 [0, 2]|Found route: [POIs: (4382, 418873, gas_station, 3.425149533052764), (4382, 418873, gas_station, 0.0), (4405, 418839, gas_station, 0.26694982283988883), (907, 420738, coffee_shop, 1.0219912096300727), (3257, 420222, pharmacy, 0.2767919791159251), Length: 4.9908825446386516, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 224 ms|Time for KNN: 223 ms|Heap fetches: 81|Max heap size: 36
